customer_id,recency_days,frequency,monetary,total_quantity,n_distinct_products,avg_order_value,tenure_days,avg_days_between_purchases,monetary_per_day,is_uk,churned,recency_ratio,frequency_trend,monetary_trend
15573,527,3,597.23,415,104,199.07666666666668,638,212.66666666666666,0.9360971786833856,1,0,2.4780564263322886,0.0,0.0
15574,86,6,1101.44,750,191,183.57333333333335,373,62.166666666666664,2.952922252010724,1,1,1.383378016085791,0.16666666666666666,0.11319344871458287
15575,528,1,30.1,6,3,30.1,528,528.0,0.05700757575757576,1,1,1.0,1.0,1.0
15577,60,5,396.03,120,58,79.20599999999999,635,127.0,0.6236692913385826,1,1,0.47244094488188976,1.0,1.8739051755338398
15578,71,1,127.1,52,13,127.1,71,71.0,1.7901408450704224,1,1,1.0,1.0,1.0
15579,222,4,1118.38,651,125,279.595,341,85.25,3.2797067448680357,1,0,2.6041055718475072,0.0,0.0
15580,285,8,1375.39,955,150,171.92375,579,72.375,2.37545768566494,1,1,3.937823834196891,0.125,0.12130445054542197
15581,65,34,4505.16,3023,541,132.50470588235294,646,19.0,6.973931888544891,1,1,3.4210526315789473,0.5909090909090909,0.27847382995142766
15582,9,2,541.51,407,33,270.755,129,64.5,4.197751937984496,1,0,0.13953488372093023,0.5,0.7809986540166114
15583,285,1,95.96,56,37,95.96,285,285.0,0.3367017543859649,1,1,1.0,1.0,1.0
15584,71,3,697.74,218,125,232.58,579,193.0,1.205077720207254,1,0,0.36787564766839376,0.3333333333333333,0.2742823795455374
15585,85,1,455.3,320,31,455.3,85,85.0,5.356470588235294,1,1,1.0,1.0,1.0
15586,501,3,1139.1000000000001,1338,30,379.70000000000005,609,203.0,1.8704433497536948,1,1,2.4679802955665027,0.0,0.0
15587,51,5,1065.24,372,3,213.048,400,80.0,2.6631,1,0,0.6375,0.2,0.11732405583266967
15588,586,1,579.6,96,4,579.6,586,586.0,0.9890784982935154,1,1,1.0,1.0,1.0
15589,164,3,478.53,243,28,159.51,219,73.0,2.185068493150685,1,1,2.2465753424657535,0.0,0.0
15590,291,5,1496.6,832,75,299.32,515,103.0,2.906019417475728,1,1,2.825242718446602,0.0,0.0
15591,491,3,217.9,58,6,72.63333333333334,582,194.0,0.37439862542955327,1,1,2.5309278350515463,0.0,0.0
15594,2,2,788.22,464,43,394.11,143,71.5,5.512027972027973,1,0,0.027972027972027972,0.5,1.9348852776021717
15595,396,1,357.59999999999997,144,4,357.59999999999997,396,396.0,0.903030303030303,1,1,1.0,1.0,1.0
15596,9,9,2727.72,1208,82,303.08,408,45.333333333333336,6.685588235294117,1,1,0.19852941176470587,0.42857142857142855,0.29963802629072206
15597,484,1,238.8,114,15,238.8,484,484.0,0.49338842975206615,1,0,1.0,1.0,1.0
15598,336,1,307.34,244,22,307.34,336,336.0,0.9147023809523809,1,0,1.0,1.0,1.0
15599,113,2,937.15,741,58,468.575,354,177.0,2.6473163841807907,1,0,0.6384180790960452,0.5,0.9172525136924712
15600,337,4,1199.31,657,55,299.8275,502,125.5,2.38906374501992,1,1,2.685258964143426,0.0,0.0
15601,31,27,13000.64,9415,286,481.50518518518516,647,23.962962962962962,20.09372488408037,1,0,1.293663060278207,0.8666666666666667,0.9815676490446239
15602,109,12,2383.04,1500,53,198.58666666666667,646,53.833333333333336,3.6889164086687307,1,0,2.024767801857585,1.1666666666666667,1.080350442416098
15603,557,1,40.0,32,2,40.0,557,557.0,0.0718132854578097,1,0,1.0,1.0,1.0
15605,161,7,1233.9,466,59,176.27142857142857,603,86.14285714285714,2.046268656716418,1,0,1.8689883913764511,0.6,1.2670362755176972
15606,28,16,4750.21,1485,78,296.888125,556,34.75,8.543543165467627,1,0,0.8057553956834532,0.8888888888888888,1.0551727419403676
15607,245,9,1708.97,1470,95,189.88555555555556,609,67.66666666666667,2.8061904761904763,1,1,3.6206896551724137,0.1111111111111111,0.06526248902012821
15608,29,2,977.98,778,57,488.99,324,162.0,3.018456790123457,1,0,0.17901234567901234,0.5,0.41205827203230927
15609,93,1,298.48,148,16,298.48,93,93.0,3.209462365591398,1,1,1.0,1.0,1.0
15611,12,20,2337.97,499,36,116.89849999999998,592,29.6,3.9492736486486484,1,0,0.4054054054054054,0.6153846153846154,0.7477433720895479
15613,519,1,433.71999999999997,700,27,433.71999999999997,519,519.0,0.835684007707129,1,1,1.0,1.0,1.0
15614,346,4,3147.36,1632,73,786.84,535,133.75,5.8829158878504675,1,1,2.586915887850467,0.0,0.0
15615,14,43,18342.08,10419,268,426.56000000000006,646,15.023255813953488,28.393312693498455,1,0,0.9318885448916409,0.8333333333333334,0.8867870962963876
15616,347,1,317.11,137,13,317.11,347,347.0,0.9138616714697406,1,1,1.0,1.0,1.0
15617,305,3,828.5500000000001,485,41,276.18333333333334,416,138.66666666666666,1.9917067307692309,1,1,2.199519230769231,0.0,0.0
15618,1,3,419.04,214,21,139.68,45,15.0,9.312000000000001,1,0,0.06666666666666667,1.0,0.8766027788946968
15620,129,3,1264.19,934,84,421.3966666666667,318,106.0,3.9754402515723273,1,0,1.2169811320754718,0.3333333333333333,0.5530091939067352
15622,106,13,6745.05,3642,296,518.85,554,42.61538461538461,12.175180505415163,1,0,2.4873646209386284,0.5555555555555556,0.6278881770248911
15623,50,8,2437.05,1087,91,304.63125,638,79.75,3.819827586206897,1,1,0.6269592476489029,0.2857142857142857,0.32092083306243635
15624,25,4,588.13,357,26,147.0325,165,41.25,3.5644242424242423,1,1,0.6060606060606061,0.6666666666666666,0.8858194622279129
15625,12,9,3236.4,3020,106,359.6,451,50.111111111111114,7.176053215077606,1,1,0.23946784922394676,0.6666666666666666,0.9008419742358234
15626,238,2,673.6,684,50,336.8,330,165.0,2.0412121212121215,1,0,1.4424242424242424,0.0,0.0
15627,366,2,566.9,344,23,283.45,431,215.5,1.3153132250580046,1,1,1.6983758700696057,0.0,0.0
15628,7,13,4088.2400000000002,2733,113,314.48,635,48.84615384615385,6.438173228346457,1,0,0.14330708661417324,0.75,0.8832794495564951
15629,359,4,2240.9,1518,39,560.225,441,110.25,5.08140589569161,1,1,3.256235827664399,0.0,0.0
15630,113,2,691.91,467,41,345.955,553,276.5,1.2511934900542494,1,0,0.40867992766726946,0.5,1.3405168045938185
15631,551,1,596.67,525,39,596.67,551,551.0,1.0828856624319418,1,1,1.0,1.0,1.0
15632,30,6,2351.84,1304,76,391.97333333333336,183,30.5,12.851584699453552,1,0,0.9836065573770492,0.75,0.8921109770808202
15633,418,13,4335.96,2048,77,333.5353846153846,640,49.23076923076923,6.7749375,1,1,8.490625,0.0,0.0
15634,292,1,311.1,128,19,311.1,292,292.0,1.0654109589041096,1,0,1.0,1.0,1.0
15635,304,1,100.35,5,2,100.35,304,304.0,0.3300986842105263,1,1,1.0,1.0,1.0
15636,191,3,1026.52,358,28,342.17333333333335,478,159.33333333333334,2.147531380753138,1,0,1.1987447698744769,0.3333333333333333,0.425487639077717
15637,322,4,574.23,523,23,143.5575,633,158.25,0.9071563981042654,1,0,2.0347551342812005,0.0,0.0
15638,287,6,2265.2,1134,20,377.5333333333333,519,86.5,4.364547206165703,1,1,3.3179190751445087,0.0,0.0
15639,43,3,1065.08,849,61,355.02666666666664,514,171.33333333333334,2.0721400778210115,1,1,0.2509727626459144,0.3333333333333333,0.6637742680566827
15640,30,25,19880.14,10405,260,795.2056,634,25.36,31.356687697160883,1,0,1.1829652996845426,0.8571428571428571,0.9321399068971884
15641,14,12,5345.55,4422,249,445.46250000000003,642,53.5,8.326401869158879,1,1,0.2616822429906542,0.625,0.6929641239986067
15642,638,1,105.78,270,6,105.78,638,638.0,0.16579937304075235,1,1,1.0,1.0,1.0
15643,100,3,664.0,246,31,221.33333333333334,191,63.666666666666664,3.4764397905759163,1,1,1.5706806282722514,0.0,0.0
15644,75,4,803.54,550,166,200.885,170,42.5,4.726705882352941,1,1,1.7647058823529411,0.25,0.8966500860463471
15645,323,2,443.16,140,16,221.58,334,167.0,1.3268263473053894,1,0,1.9341317365269461,0.0,0.0
15646,66,5,784.8100000000001,821,65,156.96200000000002,319,63.8,2.4602194357366773,1,1,1.0344827586206897,0.5,0.48836108112203347
15647,324,1,169.0,124,11,169.0,324,324.0,0.5216049382716049,1,1,1.0,1.0,1.0
15648,113,2,639.5,218,23,319.75,176,88.0,3.633522727272727,1,1,1.2840909090909092,0.0,0.0
15649,245,4,1660.35,365,8,415.0875,296,74.0,5.60929054054054,1,1,3.310810810810811,0.0,0.0
15650,430,2,553.88,210,33,276.94,537,268.5,1.0314338919925512,1,1,1.601489757914339,0.0,0.0
15651,169,3,840.08,630,44,280.0266666666667,505,168.33333333333334,1.6635247524752477,1,0,1.003960396039604,0.3333333333333333,0.3703727841501564
15652,0,5,1405.94,657,93,281.188,394,78.8,3.568375634517767,1,1,0.0,0.2,0.3158810325476992
15653,1,2,877.44,1200,4,438.72,24,12.0,36.56,1,1,0.08333333333333333,0.5,16.92734693877551
15655,152,1,560.6700000000001,324,34,560.6700000000001,152,152.0,3.6886184210526323,1,1,1.0,1.0,1.0
15656,87,3,563.63,202,34,187.87666666666667,193,64.33333333333333,2.9203626943005183,1,0,1.3523316062176167,0.3333333333333333,0.8340479438705904
15658,99,8,2117.27,627,79,264.65875,645,80.625,3.2825891472868216,1,1,1.2279069767441861,1.25,0.935960591133005
15659,295,2,226.04,50,8,113.02,562,281.0,0.40220640569395016,1,0,1.0498220640569396,0.0,0.0
15660,44,12,1887.17,1311,57,157.26416666666668,581,48.416666666666664,3.2481411359724612,1,0,0.9087779690189329,1.1666666666666667,1.4200171744229266
15661,226,8,1215.95,779,27,151.99375,487,60.875,2.496817248459959,1,1,3.7125256673511293,0.125,0.1894150417827298
15662,570,2,283.73,145,12,141.865,647,323.5,0.438531684698609,1,1,1.7619783616692426,0.0,0.0
15663,15,1,138.14,106,9,138.14,15,15.0,9.209333333333332,1,1,1.0,1.0,1.0
15664,358,3,845.1,367,45,281.7,558,186.0,1.5145161290322582,1,0,1.924731182795699,0.0,0.0
15665,77,5,3987.07,2777,163,797.414,544,108.8,7.329172794117647,1,1,0.7077205882352942,0.5,1.2584293205576886
15666,381,2,632.94,469,62,316.47,404,202.0,1.5666831683168319,1,1,1.886138613861386,0.0,0.0
15668,126,1,76.32000000000001,72,1,76.32000000000001,126,126.0,0.6057142857142858,1,1,1.0,1.0,1.0
15669,12,3,565.54,262,29,188.51333333333332,172,57.333333333333336,3.2880232558139535,1,0,0.20930232558139533,1.0,1.8355355355355354
15670,205,2,325.2,132,19,162.6,465,232.5,0.6993548387096774,1,1,0.8817204301075269,0.5,1.1299379693111329
15671,3,5,1972.89,1185,47,394.57800000000003,179,35.8,11.02173184357542,1,0,0.08379888268156425,0.5,0.9087445485577248
15672,634,1,45.300000000000004,10,3,45.300000000000004,634,634.0,0.07145110410094638,1,1,1.0,1.0,1.0
15673,65,8,5492.79,2854,153,686.59875,564,70.5,9.738989361702128,1,0,0.9219858156028369,0.5,0.5790882098479775
15674,124,11,5546.58,2998,218,504.23454545454547,640,58.18181818181818,8.66653125,1,0,2.13125,0.3333333333333333,0.23207547588853625
15675,64,3,443.74,582,28,147.91333333333333,313,104.33333333333333,1.4176996805111821,1,0,0.6134185303514377,0.3333333333333333,0.6823907698127483
15676,192,1,897.8,555,61,897.8,192,192.0,4.676041666666666,1,0,1.0,1.0,1.0
15677,330,2,648.4,356,32,324.2,372,186.0,1.743010752688172,1,0,1.7741935483870968,0.0,0.0
15678,304,2,1473.24,838,67,736.62,431,215.5,3.4181902552204178,1,0,1.4106728538283062,0.0,0.0
15679,63,2,260.26,398,18,130.13,91,45.5,2.86,1,0,1.3846153846153846,0.0,0.0
15680,275,8,3173.9,2122,128,396.7375,646,80.75,4.913157894736842,1,0,3.4055727554179565,0.125,0.17762916309657603
15681,92,12,2266.76,1026,40,188.89666666666668,473,39.416666666666664,4.7923044397463,1,0,2.3340380549682878,0.3,0.44947396678896034
15682,508,2,318.24,222,25,159.12,596,298.0,0.5339597315436242,1,1,1.7046979865771812,0.0,0.0
15683,26,2,524.54,332,25,262.27,382,191.0,1.3731413612565444,1,1,0.13612565445026178,0.5,0.5839537056571927
15684,456,3,173.95,77,9,57.98333333333333,644,214.66666666666666,0.2701086956521739,1,1,2.1242236024844723,0.0,0.0
15685,359,1,55.980000000000004,36,17,55.980000000000004,359,359.0,0.155933147632312,1,1,1.0,1.0,1.0
15686,329,1,90.0,72,1,90.0,329,329.0,0.2735562310030395,1,1,1.0,1.0,1.0
15687,95,5,1679.45,657,69,335.89,239,47.8,7.026987447698745,1,0,1.98744769874477,0.2,0.1973707649007802
15688,327,1,190.57,95,26,190.57,327,327.0,0.582782874617737,1,1,1.0,1.0,1.0
15689,28,3,521.03,207,20,173.67666666666665,526,175.33333333333334,0.990551330798479,1,1,0.1596958174904943,0.3333333333333333,0.40545997900008074
15690,9,1,111.0,204,8,111.0,9,9.0,12.333333333333334,1,0,1.0,1.0,1.0
15691,161,4,571.3,212,12,142.825,642,160.5,0.8898753894080996,1,1,1.0031152647975077,0.6666666666666666,0.5875173370319001
15693,568,1,37.5,30,1,37.5,568,568.0,0.06602112676056338,1,1,1.0,1.0,1.0
15694,85,18,6789.86,1528,45,377.21444444444444,641,35.611111111111114,10.592605304212167,1,0,2.3868954758190326,0.9,1.2856229300735076
15695,175,4,1131.04,484,55,282.76,590,147.5,1.9170169491525424,1,1,1.1864406779661016,0.6666666666666666,0.5677921502368224
15696,129,11,2800.06,1088,116,254.55090909090907,593,53.90909090909091,4.721854974704891,1,0,2.3929173693086003,1.0,1.3917992332061035
15697,598,1,246.75,127,14,246.75,598,598.0,0.41262541806020064,1,1,1.0,1.0,1.0
15698,533,1,46.2,60,2,46.2,533,533.0,0.08667917448405253,1,1,1.0,1.0,1.0
15700,81,2,696.68,357,85,348.34,82,41.0,8.49609756097561,1,1,1.975609756097561,0.0,0.0
15701,19,1,853.9,472,119,853.9,19,19.0,44.94210526315789,1,0,1.0,1.0,1.0
15702,385,1,112.57,102,29,112.57,385,385.0,0.29238961038961037,0,1,1.0,1.0,1.0
15703,173,1,211.5,66,5,211.5,173,173.0,1.222543352601156,1,1,1.0,1.0,1.0
15704,49,6,3734.6600000000003,1709,129,622.4433333333334,492,82.0,7.590772357723578,1,1,0.5975609756097561,1.3333333333333333,1.590538403927769
15705,110,1,143.1,62,6,143.1,110,110.0,1.3009090909090908,1,1,1.0,1.0,1.0
15706,25,1,450.05,160,29,450.05,25,25.0,18.002,1,0,1.0,1.0,1.0
15708,47,8,3241.2400000000002,1237,114,405.15500000000003,334,41.75,9.70431137724551,1,0,1.125748502994012,0.2857142857142857,0.496699380499109
15709,192,2,327.85,169,26,163.925,498,249.0,0.6583333333333333,1,1,0.7710843373493976,0.5,0.681237218813906
15710,326,1,898.87,641,110,898.87,326,326.0,2.757269938650307,1,1,1.0,1.0,1.0
15711,465,2,420.25,199,25,210.125,593,296.5,0.7086846543001686,1,1,1.5682967959527825,0.0,0.0
15712,18,10,3166.36,1162,79,316.636,647,64.7,4.893910355486863,1,0,0.2782071097372488,0.5714285714285714,0.4839232589191596
15713,52,4,839.64,451,48,209.91,632,158.0,1.3285443037974682,1,1,0.3291139240506329,0.6666666666666666,0.7370748439889242
15714,362,3,453.93,175,14,151.31,464,154.66666666666666,0.9782974137931034,1,0,2.3405172413793105,0.0,0.0
15715,464,5,658.02,246,33,131.60399999999998,528,105.6,1.2462499999999999,1,1,4.3939393939393945,0.0,0.0
15716,54,11,2482.7400000000002,1373,187,225.70363636363638,641,58.27272727272727,3.873229329173167,1,1,0.9266770670826833,0.5,0.7963880430773235
15717,143,5,607.0,224,17,121.4,501,100.2,1.2115768463073853,1,1,1.4271457085828343,0.2,0.3283810356128468
15718,449,1,293.79,95,18,293.79,449,449.0,0.6543207126948776,1,1,1.0,1.0,1.0
15719,8,29,9226.22,4810,414,318.1455172413793,647,22.310344827586206,14.26,1,0,0.35857805255023184,0.7647058823529411,1.0356017754559974
15720,459,1,140.49,46,25,140.49,459,459.0,0.30607843137254903,1,0,1.0,1.0,1.0
15722,17,9,4436.24,1846,84,492.91555555555556,549,61.0,8.080582877959927,1,0,0.2786885245901639,0.42857142857142855,0.4674431756173544
15723,273,4,930.7,427,108,232.675,483,120.75,1.9269151138716356,1,1,2.260869565217391,0.0,0.0
15724,110,3,310.85,117,17,103.61666666666667,309,103.0,1.0059870550161814,1,1,1.0679611650485437,0.3333333333333333,0.5809885931558936
15726,299,1,321.91,123,23,321.91,299,299.0,1.0766220735785954,1,1,1.0,1.0,1.0
15727,16,14,8802.04,5470,407,628.7171428571429,593,42.357142857142854,14.843237774030356,1,0,0.3777403035413154,0.875,1.1734022985667905
15728,288,2,544.6,132,10,272.3,353,176.5,1.5427762039660058,1,1,1.631728045325779,0.0,0.0
15729,121,3,192.55,47,10,64.18333333333334,312,104.0,0.6171474358974359,1,1,1.1634615384615385,0.3333333333333333,0.7830492860432979
15730,1,4,1382.92,861,81,345.73,340,85.0,4.0674117647058825,1,0,0.011764705882352941,0.6666666666666666,1.281061480138454
15731,462,1,125.3,122,8,125.3,462,462.0,0.2712121212121212,1,1,1.0,1.0,1.0
15732,121,10,1543.97,1264,53,154.397,582,58.2,2.6528694158075603,1,1,2.079037800687285,0.2222222222222222,0.2351361074469361
15733,191,1,162.3,62,10,162.3,191,191.0,0.849738219895288,1,1,1.0,1.0,1.0
15734,23,4,2263.3,516,36,565.825,456,114.0,4.963377192982456,1,1,0.20175438596491227,0.6666666666666666,1.4482889117154134
15735,330,1,327.68,206,19,327.68,330,330.0,0.992969696969697,1,1,1.0,1.0,1.0
15736,344,2,1767.1200000000001,1208,95,883.5600000000001,344,172.0,5.136976744186047,1,1,2.0,0.0,0.0
15737,56,5,880.9300000000001,443,43,176.186,151,30.2,5.8339735099337755,1,0,1.8543046357615895,0.2,0.2356633460832528
15738,5,38,12084.35,8405,70,318.0092105263158,638,16.789473684210527,18.940987460815048,1,0,0.29780564263322884,0.56,0.5262170865694261
15741,367,2,208.62,70,11,104.31,527,263.5,0.39586337760910817,1,1,1.3927893738140418,0.0,0.0
15742,528,1,156.87,51,41,156.87,528,528.0,0.29710227272727274,1,1,1.0,1.0,1.0
15743,22,2,434.05,119,31,217.025,93,46.5,4.667204301075269,1,0,0.4731182795698925,0.5,0.344614433626951
15745,145,1,302.85,127,18,302.85,145,145.0,2.0886206896551727,1,0,1.0,1.0,1.0
15746,43,1,196.88,178,28,196.88,43,43.0,4.578604651162791,1,1,1.0,1.0,1.0
15747,29,8,2078.54,1159,95,259.8175,599,74.875,3.470016694490818,1,0,0.38731218697829717,0.5,0.8282956163949992
15748,358,2,465.45,211,16,232.725,358,179.0,1.3001396648044692,1,0,2.0,0.0,0.0
15749,144,3,44534.3,18028,5,14844.766666666668,241,80.33333333333333,184.7896265560166,1,1,1.7925311203319503,0.0,0.0
15750,79,14,5098.12,3550,327,364.15142857142854,647,46.214285714285715,7.8796290571870164,1,0,1.7094281298299845,1.1428571428571428,0.9529076536552484
15751,369,11,1380.44,443,90,125.49454545454546,642,58.36363636363637,2.1502180685358256,1,1,6.322429906542056,0.0,0.0
15752,2,8,3391.68,2489,332,423.96,366,45.75,9.266885245901639,1,0,0.04371584699453552,0.8,0.7504192012217459
15753,213,1,79.2,144,1,79.2,213,213.0,0.37183098591549296,1,1,1.0,1.0,1.0
15754,155,7,2670.84,1599,96,381.54857142857145,564,80.57142857142857,4.735531914893618,1,0,1.923758865248227,0.14285714285714285,0.03558084370784949
15755,17,14,4773.7,3231,230,340.9785714285714,644,46.0,7.412577639751553,1,0,0.3695652173913043,0.36363636363636365,0.44020583418041864
15756,61,3,359.89,166,118,119.96333333333332,158,52.666666666666664,2.2777848101265823,1,0,1.1582278481012658,0.3333333333333333,0.47199902108740877
15757,126,5,2487.3,1433,140,497.46000000000004,456,91.2,5.454605263157895,1,0,1.381578947368421,0.2,0.1173628386934538
15759,127,7,830.9300000000001,523,10,118.70428571428572,646,92.28571428571429,1.2862693498452014,1,1,1.3761609907120742,0.6,0.43711240477465496
15761,351,1,143.05,31,5,143.05,351,351.0,0.40754985754985756,1,1,1.0,1.0,1.0
15764,16,7,4499.7300000000005,2943,187,642.8185714285715,387,55.285714285714285,11.627209302325582,1,0,0.289405684754522,1.6666666666666667,2.6767365677921098
15765,575,1,370.63,335,25,370.63,575,575.0,0.6445739130434782,1,1,1.0,1.0,1.0
15766,365,2,516.0,164,15,258.0,591,295.5,0.8730964467005076,1,0,1.2351945854483926,0.0,0.0
15768,24,34,15308.89,4215,437,450.2614705882353,645,18.970588235294116,23.734713178294573,1,1,1.2651162790697676,0.09375,0.04233574753915766
15769,10,39,74223.52,41536,19,1903.1671794871795,637,16.333333333333332,116.52043956043957,1,0,0.6122448979591837,1.2222222222222223,1.5600841582450935
15770,521,1,321.45,67,18,321.45,521,521.0,0.6169865642994241,1,1,1.0,1.0,1.0
15771,513,3,1006.54,512,26,335.5133333333333,602,200.66666666666666,1.6719933554817275,1,1,2.5564784053156147,0.0,0.0
15772,327,1,280.88,110,16,280.88,327,327.0,0.858960244648318,1,1,1.0,1.0,1.0
15773,318,1,138.84,99,37,138.84,318,318.0,0.43660377358490565,1,0,1.0,1.0,1.0
15774,327,5,1016.2900000000001,377,68,203.258,565,113.0,1.7987433628318585,1,0,2.893805309734513,0.0,0.0
15775,154,2,150.5,260,9,75.25,540,270.0,0.27870370370370373,1,1,0.5703703703703704,0.5,2.251072961373391
15776,42,1,241.62,138,18,241.62,42,42.0,5.752857142857143,1,1,1.0,1.0,1.0
15777,150,7,1762.6100000000001,599,29,251.8014285714286,477,68.14285714285714,3.6951991614255766,1,1,2.20125786163522,0.6,0.6298784714199899
15778,340,1,307.95000000000005,101,17,307.95000000000005,340,340.0,0.9057352941176472,1,1,1.0,1.0,1.0
15779,372,2,124.08000000000001,20,8,62.040000000000006,441,220.5,0.2813605442176871,1,1,1.6870748299319729,0.0,0.0
15780,92,3,475.28000000000003,220,26,158.42666666666668,266,88.66666666666667,1.7867669172932332,1,1,1.037593984962406,0.3333333333333333,0.1796116504854369
15781,46,2,211.3,66,11,105.65,214,107.0,0.9873831775700935,1,0,0.42990654205607476,0.5,1.5168938944872559
15782,339,1,1399.36,980,18,1399.36,339,339.0,4.127905604719763,1,0,1.0,1.0,1.0
15784,376,2,848.33,381,33,424.165,581,290.5,1.460120481927711,1,1,1.2943201376936317,0.0,0.0
15785,66,15,5306.79,3878,88,353.786,633,42.2,8.383554502369668,1,0,1.5639810426540284,0.6,0.6860350244116274
15786,23,3,6730.26,4903,267,2243.42,445,148.33333333333334,15.124179775280899,1,0,0.15505617977528088,0.3333333333333333,0.8783408955190561
15788,417,1,221.83,115,14,221.83,417,417.0,0.5319664268585133,1,1,1.0,1.0,1.0
15789,267,6,1962.01,2499,110,327.00166666666667,532,88.66666666666667,3.687988721804511,1,1,3.0112781954887216,0.0,0.0
15791,113,4,3218.89,1797,112,804.7225,550,137.5,5.852527272727272,1,0,0.8218181818181818,0.25,0.6126461823554453
15792,308,2,933.84,606,57,466.92,527,263.5,1.7719924098671727,1,1,1.1688804554079697,0.0,0.0
15793,177,6,1740.6,1324,9,290.09999999999997,647,107.83333333333333,2.6902627511591963,1,0,1.6414219474497682,0.4,0.555972482801751
15794,645,2,777.0,288,15,388.5,646,323.0,1.2027863777089782,1,1,1.9969040247678018,0.0,0.0
15795,58,8,1979.8700000000001,1411,111,247.48375000000001,599,74.875,3.3052921535893156,1,1,0.7746243739565943,0.125,0.4449834410516026
15796,18,14,4034.79,1400,132,288.19928571428574,527,37.642857142857146,7.656148007590133,1,0,0.4781783681214421,0.5,0.6378884911648445
15797,22,5,2806.08,1280,11,561.216,590,118.0,4.75606779661017,1,1,0.1864406779661017,1.0,3.566733910327325
15798,401,3,1535.37,915,73,511.78999999999996,590,196.66666666666666,2.602322033898305,1,1,2.038983050847458,0.0,0.0
15799,94,3,1018.44,925,91,339.48,327,109.0,3.114495412844037,1,0,0.8623853211009175,0.3333333333333333,0.18757717667342325
15800,16,7,1227.07,575,198,175.29571428571427,527,75.28571428571429,2.3284060721062616,1,1,0.21252371916508536,0.3333333333333333,1.311965811965812
15801,18,1,137.22,70,9,137.22,18,18.0,7.623333333333333,1,0,1.0,1.0,1.0
15803,354,3,1513.84,740,42,504.6133333333333,585,195.0,2.5877606837606835,1,0,1.8153846153846154,0.0,0.0
15804,3,5,2554.84,1492,130,510.968,107,21.4,23.877009345794395,1,0,0.14018691588785048,1.0,1.2690542352116052
15805,15,24,8209.25,5111,278,342.0520833333333,638,26.583333333333332,12.867163009404388,1,0,0.5642633228840126,0.9230769230769231,0.9975062344139651
15806,66,2,521.88,413,19,260.94,185,92.5,2.820972972972973,1,0,0.7135135135135136,0.5,0.7350676931245023
15807,317,2,913.62,1102,40,456.81,575,287.5,1.588904347826087,1,0,1.102608695652174,0.0,0.0
15808,215,21,17180.25,6753,348,818.1071428571429,647,30.80952380952381,26.55370942812983,1,1,6.978361669242658,0.29411764705882354,0.4522340208825864
15809,93,6,1157.88,650,45,192.98000000000002,444,74.0,2.607837837837838,1,0,1.2567567567567568,1.3333333333333333,0.5255044953729909
15810,79,7,2968.25,1648,87,424.0357142857143,582,83.14285714285714,5.100085910652921,1,0,0.950171821305842,0.6,0.8464796089698147
15811,14,6,2947.73,1422,180,491.28833333333336,297,49.5,9.925016835016836,1,0,0.2828282828282828,0.4,0.42295368341810385
15812,16,12,5201.47,3450,87,433.4558333333334,633,52.75,8.217172195892575,1,1,0.3033175355450237,0.625,0.5295399152684391
15813,116,2,1303.9099999999999,603,40,651.9549999999999,148,74.0,8.810202702702702,1,1,1.5675675675675675,0.0,0.0
15814,302,2,689.11,457,23,344.555,512,256.0,1.34591796875,1,0,1.1796875,0.0,0.0
15815,49,4,1874.7,1514,24,468.675,168,42.0,11.158928571428572,1,0,1.1666666666666667,0.25,0.3445107090632795
15816,451,2,144.15,54,11,72.075,451,225.5,0.3196230598669623,1,1,2.0,0.0,0.0
15817,329,3,2766.4,1596,133,922.1333333333333,452,150.66666666666666,6.120353982300885,1,1,2.183628318584071,0.0,0.0
15818,497,1,340.5,284,11,340.5,497,497.0,0.6851106639839034,1,1,1.0,1.0,1.0
15819,40,9,3614.81,2710,171,401.6455555555556,540,60.0,6.694092592592592,1,0,0.6666666666666666,0.42857142857142855,0.7808889151570673
15820,228,1,206.98,128,17,206.98,228,228.0,0.9078070175438596,1,1,1.0,1.0,1.0
15822,268,5,1394.79,735,34,278.95799999999997,642,128.4,2.172570093457944,1,0,2.087227414330218,0.2,0.4606578134974204
15823,638,2,3867.17,1773,154,1933.585,640,320.0,6.042453125,1,1,1.99375,0.0,0.0
15824,362,2,890.94,478,24,445.47,441,220.5,2.0202721088435376,1,1,1.6417233560090703,0.0,0.0
15825,81,1,532.94,220,20,532.94,81,81.0,6.579506172839507,1,1,1.0,1.0,1.0
15826,119,2,1663.97,1349,66,831.985,477,238.5,3.488406708595388,1,0,0.4989517819706499,0.5,0.7619289501254007
15827,23,27,3365.21,1582,112,124.63740740740741,609,22.555555555555557,5.525796387520526,1,0,1.019704433497537,0.8666666666666667,0.9039110884873166
15828,284,1,1108.82,367,74,1108.82,284,284.0,3.904295774647887,1,1,1.0,1.0,1.0
15829,8,2,636.14,996,44,318.07,49,24.5,12.982448979591837,1,1,0.32653061224489793,0.5,0.9517828697463546
15831,33,2,451.11,687,22,225.555,233,116.5,1.9360944206008583,1,0,0.2832618025751073,0.5,0.4540104200167234
15832,163,1,836.79,465,54,836.79,163,163.0,5.1336809815950915,1,1,1.0,1.0,1.0
15833,646,1,80.4,24,5,80.4,646,646.0,0.12445820433436533,1,1,1.0,1.0,1.0
