date,revenue,quantity,n_invoices,n_customers,revenue_roll7_mean,revenue_roll7_std,quantity_roll7_mean,quantity_roll7_std,revenue_roll14_mean,revenue_roll14_std,quantity_roll14_mean,quantity_roll14_std,revenue_roll30_mean,revenue_roll30_std,quantity_roll30_mean,quantity_roll30_std
2010-08-15,21863.18,17325,57,51,24797.52714285714,12524.652305314657,26018.85714285714,33501.27005765886,21372.821428571428,11191.249157461467,18349.5,24417.239085877893,20458.82,10949.748860554131,14118.866666666667,17325.381768661984
2010-08-16,20206.46,11075,38,32,23189.411428571424,12245.713595874307,13284.714285714286,7272.109453574108,20899.004285714287,11081.867252563592,18293.428571428572,24434.18328022094,21132.36866666667,10246.788123775976,14488.033333333333,17131.06772138598
2010-08-17,30166.36,18397,45,40,22538.51857142857,11636.455075416261,13049.142857142857,7039.5724166687705,21255.73785714286,11308.077984290801,18442.35714285714,24427.530520381628,21639.784333333333,10306.501045444527,14780.3,17120.10129109175
2010-08-18,36800.16,22844,57,47,24883.962857142855,12732.365697890702,15142.857142857143,7516.166119961502,22432.78,12037.45614376417,19236.35714285714,24373.095159045108,21860.47766666667,10563.34981736891,14924.233333333334,17170.75467118906
2010-08-19,32240.94,22501,77,55,25427.175714285713,12987.84040274833,15756.0,7969.37831117752,23003.602142857144,12316.476175213524,19641.928571428572,24377.088462685253,22118.160666666667,10723.300525412062,15271.566666666668,17216.585695562397
2010-08-20,24817.59,18968,58,48,23727.812857142853,12006.164956150255,15872.857142857143,8016.19260057565,23698.33642857143,12108.393829435705,20288.35714285714,24218.875282299145,22219.60066666666,10734.324720320412,15465.033333333333,17224.694350890793
2010-08-21,0.0,0,0,0,23727.812857142853,12006.164956150255,15872.857142857143,8016.19260057565,23698.33642857143,12108.393829435705,20288.35714285714,24218.875282299145,21361.734666666664,11448.255094854103,15001.033333333333,17453.716151055316
2010-08-22,22596.01,13879,60,51,23832.502857142856,11990.38075409161,15380.57142857143,8017.963100795256,24315.015000000003,11790.075120576057,20699.714285714286,24044.57862589202,21270.5,11426.400425720689,15019.966666666667,17452.127633325545
2010-08-23,21744.58,13250,45,37,24052.234285714283,11926.781107512981,15691.285714285714,7863.968245830381,23620.822857142855,11621.727912843255,14488.0,7383.057455053126,21995.319333333337,10696.995813513726,15461.633333333333,17225.089268540683
2010-08-24,27260.22,19075,61,53,23637.071428571424,11727.395016416942,15788.142857142857,7906.9056616894795,23087.795000000002,11238.180621604004,14418.642857142857,7331.207504771785,22337.653,10695.62938936825,15713.466666666667,17220.70190954687
2010-08-25,31307.73,17561,76,62,22852.438571428567,10850.908751214383,15033.42857142857,7353.974998986213,23868.200714285715,11413.814033152605,15088.142857142857,7144.035272730821,22590.883333333335,10818.488451259875,15799.1,17223.377784279135
2010-08-26,34605.32,17591,78,62,23190.20714285714,11222.306461596494,14332.0,6730.75310298434,24308.691428571427,11718.686797113554,15044.0,7125.152543576237,22804.89833333333,10995.031805500414,15908.533333333333,17224.006686205066
2010-08-27,15045.99,7312,34,29,21794.264285714286,11587.926738574153,12666.857142857143,6833.705959642771,22761.03857142857,11380.32510550341,14269.857142857143,7347.044469687155,22531.96066666667,11085.269172076618,15706.9,17290.137275037905
2010-08-28,0.0,0,0,0,21794.264285714286,11587.926738574153,12666.857142857143,6833.705959642771,22761.03857142857,11380.32510550341,14269.857142857143,7347.044469687155,21408.229000000003,11609.191498379054,15248.466666666667,17524.466356641435
2010-08-29,14426.95,8762,39,36,20627.25571428571,11900.850369791304,11935.857142857143,6955.0379205429535,22229.879285714287,11596.930805098946,13658.214285714286,7429.115830801987,21362.350333333332,11634.796923457348,15259.4,17520.170070029533
2010-08-30,0.0,0,0,0,17520.88714285714,14180.20934246707,10043.0,8224.887760125765,20786.56071428571,13036.231763665708,12867.142857142857,8267.664593110681,21362.350333333332,11634.796923457348,15259.4,17520.170070029533
2010-08-31,33322.38,14157,61,47,18386.909999999996,15033.588088375083,9340.42857142857,7503.1704156119395,21011.990714285716,13236.656766731276,12564.285714285714,8125.959866886,21458.673000000003,11724.097213860094,15408.833333333334,17489.980483582363
2010-09-01,22842.12,12898,42,35,17177.53714285714,14134.566687050945,8674.285714285714,6828.344033372601,20014.98785714286,12458.808897048368,11853.857142857143,7574.140345809693,21325.413666666667,11683.473132946036,15443.433333333332,17483.743437801026
2010-09-02,34546.52,21940,86,76,17169.13714285714,14122.495700360128,9295.57142857143,7890.153185186853,20179.67214285714,12646.66808219349,11813.785714285714,7514.72898511852,21637.89466666667,11913.009683134065,15631.033333333333,17523.53334997871
2010-09-03,36925.07,31213,60,49,20294.719999999998,15885.38930761954,12710.0,11316.344860422025,21044.492142857143,13380.882036714316,12688.42857142857,8981.012892287192,22191.344666666664,12231.178367643126,16280.533333333333,17733.72096577461
2010-09-04,0.0,0,0,0,20294.719999999998,15885.38930761954,12710.0,11316.344860422025,21044.492142857143,13380.882036714316,12688.42857142857,8981.012892287192,21383.030333333336,12874.820259345684,15719.766666666666,17980.24647654951
2010-09-05,12180.81,7215,35,35,19973.842857142856,16045.547858400589,12489.0,11420.919402570004,20300.549285714285,13576.091521123244,12212.42857142857,9089.006882486683,21286.01366666667,12934.692259918784,15629.666666666666,18017.05672379664
2010-09-06,28038.38,16194,53,41,23979.325714285715,13531.030675648051,14802.42857142857,10024.242629032593,20750.10642857143,13730.910579873638,12422.714285714286,9148.719434800889,22220.626333333334,12343.051514623008,16169.466666666667,17773.581836308458
2010-09-07,27176.0,15738,51,45,23101.27142857143,13013.210945512805,15028.285714285714,10025.087509414994,20744.090714285714,13727.857114465314,12184.357142857143,9004.403585999498,22661.076,12273.768026696984,16423.4,17708.914483369957
2010-09-08,17266.53,10198,46,43,22304.75857142857,13200.997270589607,14642.57142857143,10171.581257882879,19741.147857142856,13405.863311753468,11658.42857142857,8880.382898140295,22187.851333333332,12196.127601090175,13422.866666666667,7970.54677626595
2010-09-09,24423.02,13171,65,59,20858.544285714284,12148.96107981372,13389.857142857143,9649.649379270582,19013.840714285714,12799.921509624992,11342.714285714286,8730.550325667404,21844.531666666666,11974.052518461574,13193.7,7871.776039137843
2010-09-10,17348.04,10403,45,37,18061.82571428571,9874.398550044887,10417.0,5598.900725440066,19178.272857142856,12759.751625861205,11563.5,8659.572620028004,21743.398,11999.616117219615,13267.533333333333,7833.500814839544
2010-09-11,0.0,0,0,0,18061.825714285715,9874.398550044887,10417.0,5598.900725440066,19178.272857142856,12759.751625861205,11563.5,8659.572620028004,20795.449666666667,12562.569301070931,12660.566666666668,8136.985393160392
2010-09-12,15520.5,9273,48,46,18538.924285714285,9620.300667314332,10711.0,5454.921569860862,19256.38357142857,12731.74474600856,11600.0,8647.925095740518,20089.028666666665,12228.017438478839,12364.666666666666,8091.759181023494
2010-09-13,37300.52,28383,86,52,19862.08714285714,11581.620531616338,12452.285714285714,8559.09632524146,21920.70642857143,12287.163842467458,13627.357142857143,9037.4967654608,21332.379333333334,12009.330623246262,13310.766666666666,8253.879542094259
2010-09-14,20677.19,11364,61,56,18933.68571428571,11150.046126421565,11827.42857142857,8438.049752107863,21017.47857142857,11841.23766855984,13427.857142857143,9055.714650107742,21292.846333333335,12009.475104822059,13112.066666666668,8225.61323123601
2010-09-15,34375.67,21456,66,60,21377.84857142857,12515.318065786993,13435.714285714286,9120.968254783143,21841.303571428572,12367.46401115541,14039.142857142857,9302.67342762816,21765.153333333332,12241.654580622857,13458.1,8354.309415938653
2010-09-16,26749.32,14399,66,51,21710.17714285714,12639.921268542663,13611.142857142857,9126.83580489557,21284.360714285714,11918.723682297554,13500.5,9024.15807067981,21651.251999999997,12176.514333013292,13324.833333333334,8304.547670147182
2010-09-17,20692.37,11812,51,41,22187.938571428567,12510.099633884389,13812.42857142857,9059.579770554901,20124.882142857143,11037.087349316082,12114.714285714286,7446.699438507823,21114.325666666664,11835.85855201359,12957.1,8110.480968560321
2010-09-18,0.0,0,0,0,22187.938571428567,12510.099633884389,13812.42857142857,9059.579770554901,20124.882142857143,11037.087349316082,12114.714285714286,7446.699438507823,20039.627666666664,12247.311894134613,12207.066666666668,8236.883110419407
2010-09-19,22880.33,13696,59,54,23239.342857142852,12160.743323503042,14444.285714285714,8841.83572029937,20889.13357142857,10812.855419756032,12577.642857142857,7319.028661984133,19975.052333333337,12226.340102575774,12031.333333333334,8143.373220128051
2010-09-20,41776.71,25042,75,57,23878.798571428568,13104.433230484037,13967.0,8015.584133424087,21870.442857142858,12062.751070435736,13209.642857142857,8005.174149906412,21367.609333333334,12251.884426711495,12866.066666666668,8151.036252857802
2010-09-21,62184.47,37060,103,76,29808.41,19327.48106559414,17637.85714285714,11673.918428539342,24371.047857142858,16174.907006722171,14732.642857142857,10239.629317262672,22687.224666666665,14342.386056244728,13638.766666666666,9272.039513331545
2010-09-22,29607.89,14541,82,39,29127.29857142857,19223.432319963424,16650.0,11589.244338322205,25252.57357142857,16094.02691934284,15042.857142857143,10157.136906228461,22949.335,14396.31546574443,13681.8,9273.168775075452
2010-09-23,35909.47,21335,84,71,30435.891428571427,19345.965390322286,17640.85714285714,11660.997276227727,26073.034285714286,16339.39842983761,15626.0,10275.074493460083,23237.64333333333,14571.169916784842,13757.133333333333,9327.513482955279
2010-09-24,48169.61,28026,61,45,34361.21142857143,19821.242250533836,19957.14285714286,11917.721432507857,28274.575,17130.64151974679,16884.785714285714,10658.32905202869,23799.706,15204.638606408453,14105.966666666667,9664.284298324965
2010-09-25,0.0,0,0,0,34361.21142857143,19821.242250533836,19957.14285714286,11917.721432507857,28274.575,17130.64151974679,16884.785714285714,10658.32905202869,22646.195333333337,15662.38314255235,13519.6,9974.22782630487
2010-09-26,21701.15,13384,65,51,34192.75714285714,19939.733135959734,19912.571428571428,11945.591207040121,28716.049999999996,16854.080332441743,17178.428571428572,10487.753918915925,22868.033999999996,15598.022358256594,13722.0,9905.286846792538
2010-09-27,102425.05,125468,85,65,42856.805714285714,32808.09612800569,34259.142857142855,41894.81188416441,33367.802142857145,25942.481783183095,24113.071428571428,30831.736679707377,26282.20233333333,20771.603790387624,17904.266666666666,22452.60227285444
2010-09-28,45505.340000000004,23618,127,91,40474.072857142855,31759.3588445688,32338.85714285714,42052.800574312016,35141.241428571426,25856.702249709564,24988.35714285714,30615.139981607248,27318.148666666664,20934.30830859397,18399.466666666667,22407.79585204949
2010-09-29,37347.11,20726,97,83,41579.67571428571,31451.255164114864,33222.42857142857,41679.84736799126,35353.48714285714,25862.129645083933,24936.214285714286,30622.239814524375,28563.052333333333,20356.239347739873,19090.333333333332,22138.843702997387
2010-09-30,45707.97,24815,90,73,42979.46142857143,31374.789478537503,33719.57142857143,41534.928874611636,36707.67642857143,25873.29595941272,25680.214285714286,30472.702450600886,28975.905333333336,20580.457339730485,19445.6,22142.462882979795
2010-10-01,36986.25,22197,69,55,41381.83857142857,31351.17923995227,32886.857142857145,41726.09276551293,37871.525,25460.64946255502,26422.0,30234.614269079077,29447.376333333334,20597.09994409966,19755.566666666666,22112.71125266366
2010-10-02,0.0,0,0,0,41381.83857142857,31351.17923995227,32886.857142857145,41726.09276551293,37871.525,25460.649462555022,26422.0,30234.614269079077,28295.825666666668,21257.32319716757,19024.233333333334,22398.932534114567
2010-10-03,38369.71,20337,76,64,43763.06142857142,30219.834817084637,33880.142857142855,41264.658136750106,38977.90928571428,25092.989793129145,26896.35714285714,30071.24954966158,28343.980333333333,21279.170337563053,18661.7,22282.564385558308
2010-10-04,38366.47,23512,84,72,34611.83571428571,15711.515254780335,19315.0,8667.863750659673,38734.32071428571,25080.27980295258,26787.071428571428,30081.285606897458,29622.862666666668,20660.88466135312,19445.433333333334,22015.438797045055
2010-10-05,54467.96,34832,117,98,35892.21,17054.96993769167,20917.0,10448.985788104028,38183.14142857143,24605.581571461138,26627.928571428572,30028.604200416554,31032.434333333335,20871.312919456526,20366.0,22063.737187739865
2010-10-06,30461.44,21867,61,57,34908.54285714285,17155.34571156924,21080.0,10454.407842309065,38244.10928571429,24583.747093247923,27151.214285714286,29865.15968657117,31113.202999999998,20864.014022107793,20555.1,22051.054486241068
2010-10-07,52259.49,30056,114,90,35844.47428571428,18000.607793294883,21828.714285714286,10942.74645163461,39411.96785714286,24851.209411606924,27774.14285714286,29825.438022077586,31949.319333333333,21200.68031037892,21032.366666666665,22098.096546961922
2010-10-08,59144.450000000004,41403,75,58,39009.93142857142,20064.793667889557,24572.428571428572,13221.090787792342,40195.885,25317.438669595893,28729.64285714286,30047.575587870502,33345.25000000001,21575.951395213284,22072.533333333333,22303.98994726764
2010-10-09,0.0,0,0,0,39009.93142857142,20064.793667889557,24572.428571428572,13221.090787792342,40195.885,25317.438669595893,28729.64285714286,30047.575587870502,32531.14933333334,22370.350907622753,21633.5,22612.74280935572
2010-10-10,22954.510000000002,12407,68,59,36807.759999999995,20972.185668863094,23439.571428571428,13963.396731659323,40285.41071428572,25249.132036071875,28659.85714285714,30087.066116796494,32718.031666666666,22262.294436598706,21700.3,22581.36116380819
2010-10-11,42760.48,24896,90,78,37435.47571428571,21092.030642654943,23637.285714285714,13974.387234202026,36023.65571428572,17927.756969324102,21476.14285714286,11394.599603841654,34143.381,21449.31106087434,22530.166666666668,22210.798403701858
2010-10-12,49173.04,29508,110,94,36679.05857142857,20465.02001768011,22876.714285714286,13396.488143219794,36285.63428571429,18102.913536771954,21896.85714285714,11586.878758433508,35265.132333333335,21321.38684748195,23204.666666666668,22101.300155753564
2010-10-13,52639.67,40078,83,74,39847.37714285714,21050.403418256,25478.285714285714,14856.44000329246,37377.96000000001,18625.71530414706,23279.14285714286,12550.690841280682,35776.437333333335,21554.5285648902,23594.5,22298.052898991133
2010-10-14,86915.15,37104,98,81,44798.18571428571,27533.186224398883,26485.14285714286,15445.540310270484,40321.33,22825.72884805517,24156.928571428572,13084.74930516902,37984.369333333336,23278.127294372553,24452.5,22306.43039303488
2010-10-15,43640.13,22303,108,79,42583.282857142854,26800.632123827298,23756.571428571428,13989.403345117365,40796.607142857145,22820.216921611885,24164.5,13083.558577025662,38293.18466666667,23290.05190189396,24480.733333333334,22303.042697838544
2010-10-16,0.0,0,0,0,42583.282857142854,26800.632123827298,23756.571428571428,13989.403345117365,40796.607142857145,22820.216921611885,24164.5,13083.558577025662,37401.54066666667,24239.911033171178,24000.766666666666,22679.247396263385
2010-10-17,33086.89,18975,71,62,44030.76571428571,25819.468108671317,24694.85714285714,13304.81384598035,40419.26285714286,22906.946160639836,24067.214285714286,13119.223172233078,37814.691333333336,24050.18054401522,24239.533333333333,22584.005343625817
2010-10-18,40479.63,19700,103,89,43704.93,25852.541323064677,23952.571428571428,13436.019076313029,40570.20285714285,22899.340092257073,23794.928571428572,13171.088854376858,39164.01233333333,22966.5839295679,24896.2,22136.876455362893
2010-10-19,49360.31,27226,75,64,43731.68285714284,25859.23897800469,23626.571428571428,13305.814942562303,40205.37071428571,22700.71498649951,23251.64285714286,12833.344894076909,40046.67833333334,22827.60620175552,25347.2,22038.42970718696
2010-10-20,44757.44,24029,106,89,42605.64999999999,25576.76594079283,21333.85714285714,11217.433922672504,41226.51357142858,22549.724341499703,23406.071428571428,12828.408405771735,40146.036,22841.87824400543,25313.433333333334,22039.689460049165
2010-10-21,38508.83,17785,94,75,35690.46142857143,16551.63158601032,18574.0,8808.747962489719,40244.32357142858,22330.6005237806,22529.571428571428,12758.117088675424,39356.848,22459.998149229858,24670.933333333334,21966.27566086694
2010-10-22,39355.17,23090,87,67,35078.32428571428,16285.724445560561,18686.428571428572,8869.090311434486,38830.80357142857,21658.410391234436,21221.5,11556.407591595113,39681.757333333335,22384.481098575598,24955.9,21885.634043189468
2010-10-23,0.0,0,0,0,35078.32428571428,16285.724445560561,18686.428571428572,8869.090311434486,38830.80357142857,21658.410391234436,21221.5,11556.407591595113,38484.775,23524.245408887313,24244.733333333334,22349.081315583753
2010-10-24,28510.64,15425,83,74,34424.57428571428,16469.79997462716,18179.285714285714,8950.957708802003,39227.67,21394.41276070747,21437.071428571428,11406.511773573005,37829.476,23518.97134179429,23824.7,22393.932762292312
2010-10-25,28961.5,14462,72,62,32779.127142857134,16338.884468622417,17431.0,9021.307961339833,38242.02857142857,21536.524109761798,20691.785714285714,11503.583937716461,38794.859333333334,22484.27126160814,24306.766666666666,22015.849060170945
2010-10-26,45202.76,25953,103,85,32185.191428571423,15698.707935538772,17249.14285714286,8801.088368843402,37958.43714285714,21407.265397319738,20437.85714285714,11331.962250182476,39578.246333333336,22276.620346058244,24725.733333333334,21920.20634960345
2010-10-27,32077.78,16176,70,64,30373.811428571422,14706.455530449251,16127.285714285714,8277.783191859324,36489.73071428571,21024.467986475418,18730.571428571428,9848.836172667521,37233.33733333334,18875.969876687275,21082.666666666668,10923.406615701622
2010-10-28,29489.44,14285,61,51,29085.32714285714,14263.363611007897,15627.285714285714,8266.661634023056,32387.894285714287,15234.317520792274,17100.64285714286,8348.105953836703,36699.474,18860.42795873659,20771.566666666666,10981.458372099803
2010-10-29,46727.8,25560,83,62,30138.559999999998,15376.84042667198,15980.142857142857,8680.642438371557,32608.442142857144,15430.830035351637,17333.285714285714,8547.243527131317,37012.163666666675,18949.08894721879,20932.7,11016.176992386521
2010-10-30,0.0,0,0,0,30138.559999999998,15376.84042667198,15980.142857142857,8680.642438371557,32608.442142857144,15430.830035351637,17333.285714285714,8547.243527131315,35488.56466666667,20032.3994294036,20105.533333333333,11629.1963808497
2010-10-31,29906.69,16349,83,79,30337.995714285706,15361.252916486412,16112.142857142857,8677.818685756076,32381.285,15446.644768070675,17145.714285714286,8537.252597416113,35252.57933333333,20055.833592134357,19910.6,11641.93576924269
2010-11-01,27040.22,14106,59,46,30063.52714285714,15407.042763072917,16061.285714285714,8690.135743364162,31421.32714285714,15321.747656022704,16746.14285714286,8539.416074949106,36153.92,18996.53636072982,20380.8,11081.413660595896
2010-11-02,44301.01,24142,89,79,29934.705714285712,15262.454925406408,15802.57142857143,8367.538026148897,31059.948571428573,14920.502590004156,16525.85714285714,8284.244015062519,36351.63,19051.179789924114,20507.633333333335,11102.649946136135
2010-11-03,44687.69,23614,87,75,31736.121428571427,16268.565138589041,16865.14285714286,8879.46804766614,31054.966428571428,14915.587833646538,16496.214285714286,8256.025307230268,36562.33733333334,19109.100990186056,20511.033333333333,11103.617284108543
2010-11-04,88852.0,60261,131,103,40216.48714285714,26900.300676818788,23433.14285714286,18473.59660369876,34650.90714285714,21476.423277502887,19530.214285714286,14333.738350632602,37708.471999999994,21142.996914629915,21358.666666666668,13036.863493460625
2010-11-05,45815.4,22431,73,57,40086.14428571429,26865.680598907144,22986.14285714286,18451.398930059215,35112.35214285715,21653.943696994374,19483.14285714286,14322.226351734911,38220.27066666667,21147.35486023917,21377.466666666667,13038.028430745175
2010-11-06,0.0,0,0,0,40086.14428571429,26865.680598907144,22986.14285714286,18451.398930059215,35112.35214285715,21653.943696994374,19483.14285714286,14322.226351734911,36478.28766666667,22082.730166929174,20375.6,13494.931885456237
2010-11-07,31417.24,18409,82,75,40301.93714285714,26776.206509743384,23280.428571428572,18344.013908785455,35319.96642857143,21599.644598344166,19696.285714285714,14279.32723274386,35554.04733333333,21677.888671120356,19609.133333333335,12899.31064913891
2010-11-08,83204.63,32376,80,66,48325.42428571428,30320.303707830753,25890.428571428572,18119.472296005595,39194.47571428572,24972.94814429057,20975.85714285714,14573.803119386428,38327.535,22286.315262544755,20688.333333333332,12551.83574520925
2010-11-09,65065.2,35343,120,99,51291.73714285714,30871.659059367445,27490.571428571428,18431.235090258626,40613.22142857143,25887.984962750525,21646.571428571428,15029.431181796332,39731.22466666667,22608.495567585847,21452.866666666665,12727.315551758076
2010-11-10,79207.55,35168,130,100,56223.14571428571,32362.024127538676,29141.14285714286,18543.224112224667,43979.633571428574,27694.00262496656,23003.14285714286,15351.339945811518,40946.127,23728.422013752577,21795.266666666666,12959.199709042628
2010-11-11,63345.4,34369,128,99,52579.345714285715,29373.87461339405,25442.285714285714,13078.105975437034,46397.916428571436,27809.30263562884,24437.714285714286,15412.262991769661,41418.539,24036.93455920818,21957.3,13088.70232273251
2010-11-12,49060.83,23192,109,80,53042.97857142857,29274.76547598258,25551.0,13052.039099951648,46564.561428571425,27818.420250139407,24268.571428571428,15411.992846303352,41299.244333333336,23988.155382785168,21394.433333333334,12637.887584515482
2010-11-13,0.0,0,0,0,53042.97857142857,29274.76547598258,25551.0,13052.03909995165,46564.561428571425,27818.420250139407,24268.571428571428,15411.992846303354,38402.072666666674,23533.193713327386,20157.633333333335,12861.075920250092
2010-11-14,28922.46,17294,90,76,52686.58142857142,29595.351766151525,25391.714285714286,13160.082506254608,46494.25928571429,27864.960677940042,24336.071428571428,15376.668272039684,37911.48366666667,23573.6048102869,19990.666666666668,12864.777364714795
2010-11-15,103336.35,37950,102,83,55562.54142857143,33742.798795331844,26188.0,13805.907105293732,51943.98285714286,31046.738031000037,26039.214285714286,15476.582817914956,41356.028666666665,25327.452941090673,21255.666666666668,12696.016959805864
2010-11-16,70899.9,39224,107,95,56396.06999999999,34086.970829827835,26742.428571428572,14303.787142538426,53843.903571428564,31355.376461187036,27116.5,15854.656034160394,42616.46233333334,25837.500940220998,21930.633333333335,13102.34082135137
2010-11-17,50531.92,28536,118,97,52299.55142857142,32578.325787530604,25795.0,13865.62450811358,54261.34857142857,31262.866364125686,27468.071428571428,15825.560077410733,42951.53866666667,25873.989950913307,22225.166666666668,13149.696944412255
2010-11-18,43964.47,21348,104,91,49530.84714285714,32305.537746431717,23934.85714285714,13388.892603305816,51055.09642857143,29705.426046336936,24688.571428571428,12739.245839979256,42771.67733333333,25846.64354940179,22029.233333333334,13116.363501192023
2010-11-19,45812.72,25254,106,88,49066.83142857142,32336.725750996316,24229.428571428572,13392.507642423841,51054.90499999999,29705.462418123778,24890.214285714286,12723.094816898143,42806.853333333325,25850.157117462917,22070.066666666666,13124.70792563908
2010-11-20,0.0,0,0,0,49066.83142857142,32336.725750996316,24229.428571428572,13392.507642423841,51054.90499999999,29705.462418123778,24890.214285714286,12723.094816898143,41523.225666666665,27001.411684076633,21477.233333333334,13713.400558384948
2010-11-21,31720.3,17940,96,89,49466.52285714285,32062.364160737703,24321.714285714286,13338.869838611838,51076.552142857145,29690.157616287615,24856.714285714286,12742.07588104238,41268.729999999996,27058.470915318245,21305.566666666666,13724.745097019502
2010-11-22,41612.53,19753,92,80,40648.83428571428,21538.479823540532,21722.14285714286,11940.067482061844,48105.68785714286,28275.24170407203,23955.071428571428,12615.049848764507,42655.81433333333,25912.288812900784,21964.0,13128.236835683345
2010-11-23,57109.97,26792,131,111,38678.84428571428,18762.163461817585,19946.14285714286,9597.747000009467,47537.45714285714,27986.66228109283,23344.285714285714,12222.154200332425,43609.12533333334,25900.02478856923,22342.9,13097.00094217414
2010-11-24,60290.52,28738,133,104,40072.92999999999,20104.2179034119,19975.0,9628.13379286628,46186.24071428571,26770.214909929684,22885.0,11859.084216816183,44653.426,25920.652344556755,22818.766666666666,13060.082409000526
2010-11-25,71385.94,37971,151,132,43990.282857142854,23391.659492520503,22349.714285714286,11823.012683100787,46760.564999999995,27248.637935635128,23142.285714285714,12162.587075685282,45526.19866666666,26376.583066816933,23219.366666666665,13340.835895031498
2010-11-26,39019.82,17366,83,71,43019.86857142857,23444.29816805958,21222.85714285714,11875.855455903968,46043.35,27315.498351686703,22726.14285714286,12260.033171351439,45757.6,26284.823532265735,23259.033333333333,13320.925789726563
2010-11-27,0.0,0,0,0,43019.86857142857,23444.29816805958,21222.85714285714,11875.855455903968,46043.35,27315.498351686703,22726.14285714286,12260.033171351439,44774.61866666667,27440.207005397,22782.866666666665,13895.68547460669
2010-11-28,26688.66,16270,90,82,42301.06285714286,23920.779152151896,20984.285714285714,11969.202740287068,45883.792857142864,27429.48523658335,22653.0,12297.930032201491,44106.647333333334,27634.239922652527,22473.2,13935.121009335639
2010-11-29,77058.57,39973,106,88,47364.782857142854,27268.246047670378,23872.85714285714,13905.749271776906,44006.80857142857,23862.81950586174,22797.5,12501.692031635015,46675.26633333333,26966.3801084233,23805.633333333335,13619.683085287928
2010-11-30,59400.54,26446,122,100,47692.00714285714,27418.013247128085,23823.428571428572,13894.253870541152,43185.42571428572,23049.991215647806,21884.785714285714,11647.445855231514,47658.39466666667,26871.427734650457,24142.2,13553.659761265142
2010-12-01,57442.33,26808,127,95,47285.12285714286,27220.311314566025,23547.714285714286,13799.301126195802,43679.02642857143,23292.132368857136,21761.35714285714,11580.50429755607,48671.79833333334,26639.31621309129,24565.6,13427.137018893412
2010-12-02,47596.42,31262,141,98,43886.619999999995,25113.312723331306,22589.285714285714,12829.47911016248,43938.45142857143,23315.770281211553,22469.5,11853.1912596761,48781.645333333334,26627.463485018434,24802.933333333334,13482.203812825805
2010-12-03,44788.9,16136,68,50,44710.77428571428,25021.472813668046,22413.571428571428,12921.037495200653,43865.321428571435,23311.04455571215,21818.214285714286,11938.616136648423,48785.01899999999,26626.93330608252,24553.666666666668,13573.761357939766
2010-12-04,0.0,0,0,0,44710.77428571428,25021.472813668046,22413.571428571428,12921.037495200653,43865.32142857143,23311.04455571215,21818.214285714286,11938.616136648423,45823.28566666666,26956.077251932926,22544.966666666667,12525.815476194677
2010-12-05,30908.670000000002,16163,88,75,45313.63285714285,24561.49432471196,22398.285714285714,12929.577187135528,43807.34785714286,23344.557256078777,21691.285714285714,11992.345535821996,45326.39466666667,27093.269046959642,22336.033333333333,12579.940878879037
2010-12-06,51667.12,21592,102,82,41686.282857142854,20656.41187496894,19772.428571428572,10380.73080049672,44525.532857142854,23426.359795132284,21822.64285714286,11979.546380310996,47048.632,25720.011867309593,23055.766666666666,11854.734513769337
2010-12-07,81454.99,25160,82,65,44836.91857142857,25027.963471392985,19588.714285714286,10253.540408305915,46264.462857142855,25263.851940451743,21706.071428571428,11935.329285292131,48716.557,26287.566973354657,23280.8,11827.529748794572
2010-12-08,44153.98,22990,116,99,42938.58285714285,24408.803028047576,19043.285714285714,9900.999591190892,45111.85285714286,24940.750582197612,21295.5,11772.580906169558,47414.86866666666,25475.212630220274,22967.933333333334,11702.119869650887
2010-12-09,49992.52,19864,106,90,43280.88285714285,24501.633921394397,17415.0,8376.51628065035,43583.75142857143,23838.132760750177,20002.14285714286,10749.868227150475,46912.445999999996,25262.855745577224,22451.966666666667,11476.744331347909
2010-12-10,56688.13,20940,76,53,44980.77285714285,25030.75830210352,18101.285714285714,8450.729923390973,44845.773571428566,24044.722633780566,20257.428571428572,10724.858275658817,46161.79866666666,24595.928065685788,21977.7,11224.349802688053
2010-12-11,0.0,0,0,0,44980.77285714285,25030.75830210352,18101.285714285714,8450.729923390973,44845.773571428566,24044.722633780566,20257.428571428572,10724.858275658817,44050.28533333333,25761.31253992613,20832.066666666666,11661.453650243673
2010-12-12,17125.65,10537,44,42,43011.770000000004,26801.673305580516,17297.571428571428,8920.283886684772,44162.701428571425,24726.38761260989,19847.928571428572,10994.869736971305,42985.77933333333,26203.149803337437,20410.233333333334,11801.192732482396
2010-12-13,36574.67,17693,70,59,40855.705714285716,26595.61064108442,16740.571428571428,8727.07751497495,41270.99428571429,22881.799360877554,18256.5,9346.744704811594,44204.935000000005,24955.326713999395,21000.0,11171.31075876799
2010-12-14,44327.11,20242,89,72,35551.72285714285,20044.87530681075,16038.0,8112.636953132672,40194.32071428571,22310.618199258126,17813.35714285714,9071.622351785103,44718.42333333333,24787.950623460263,21098.266666666666,11150.533891449672
2010-12-15,30367.56,18404,73,66,33582.23428571428,19733.671209129574,15382.857142857143,7628.372880865503,38260.408571428576,21869.61199222752,17213.071428571428,8701.135093629047,42286.13033333334,22292.13318933451,20446.733333333334,10693.602763538944
