customer_id,recency_days,frequency,monetary,total_quantity,n_distinct_products,avg_order_value,tenure_days,avg_days_between_purchases,monetary_per_day,is_uk,churned
15720,459,1,140.49,46,25,140.49,459,459.0,0.30607843137254903,1,0
15722,17,9,4436.24,1846,84,492.91555555555556,549,61.0,8.080582877959927,1,0
15723,273,4,930.7,427,108,232.675,483,120.75,1.9269151138716356,1,1
15724,110,3,310.85,117,17,103.61666666666667,309,103.0,1.0059870550161814,1,1
15726,299,1,321.91,123,23,321.91,299,299.0,1.0766220735785954,1,1
15727,16,14,8802.04,5470,407,628.7171428571429,593,42.357142857142854,14.843237774030356,1,0
15728,288,2,544.6,132,10,272.3,353,176.5,1.5427762039660058,1,1
15729,121,3,192.55,47,10,64.18333333333334,312,104.0,0.6171474358974359,1,1
15730,1,4,1382.92,861,81,345.73,340,85.0,4.0674117647058825,1,0
15731,462,1,125.3,122,8,125.3,462,462.0,0.2712121212121212,1,1
15732,121,10,1543.97,1264,53,154.397,582,58.2,2.6528694158075603,1,1
15733,191,1,162.3,62,10,162.3,191,191.0,0.849738219895288,1,1
15734,23,4,2263.3,516,36,565.825,456,114.0,4.963377192982456,1,1
15735,330,1,327.68,206,19,327.68,330,330.0,0.992969696969697,1,1
15736,344,2,1767.1200000000001,1208,95,883.5600000000001,344,172.0,5.136976744186047,1,1
15737,56,5,880.9300000000001,443,43,176.186,151,30.2,5.8339735099337755,1,0
15738,5,38,12084.35,8405,70,318.0092105263158,638,16.789473684210527,18.940987460815048,1,0
15741,367,2,208.62,70,11,104.31,527,263.5,0.39586337760910817,1,1
15742,528,1,156.87,51,41,156.87,528,528.0,0.29710227272727274,1,1
15743,22,2,434.05,119,31,217.025,93,46.5,4.667204301075269,1,0
15745,145,1,302.85,127,18,302.85,145,145.0,2.0886206896551727,1,0
15746,43,1,196.88,178,28,196.88,43,43.0,4.578604651162791,1,1
15747,29,8,2078.54,1159,95,259.8175,599,74.875,3.470016694490818,1,0
15748,358,2,465.45,211,16,232.725,358,179.0,1.3001396648044692,1,0
15749,144,3,44534.3,18028,5,14844.766666666668,241,80.33333333333333,184.7896265560166,1,1
15750,79,14,5098.12,3550,327,364.15142857142854,647,46.214285714285715,7.8796290571870164,1,0
15751,369,11,1380.44,443,90,125.49454545454546,642,58.36363636363637,2.1502180685358256,1,1
15752,2,8,3391.68,2489,332,423.96,366,45.75,9.266885245901639,1,0
15753,213,1,79.2,144,1,79.2,213,213.0,0.37183098591549296,1,1
15754,155,7,2670.84,1599,96,381.54857142857145,564,80.57142857142857,4.735531914893618,1,0
15755,17,14,4773.7,3231,230,340.9785714285714,644,46.0,7.412577639751553,1,0
15756,61,3,359.89,166,118,119.96333333333332,158,52.666666666666664,2.2777848101265823,1,0
15757,126,5,2487.3,1433,140,497.46000000000004,456,91.2,5.454605263157895,1,0
15759,127,7,830.9300000000001,523,10,118.70428571428572,646,92.28571428571429,1.2862693498452014,1,1
15761,351,1,143.05,31,5,143.05,351,351.0,0.40754985754985756,1,1
15764,16,7,4499.7300000000005,2943,187,642.8185714285715,387,55.285714285714285,11.627209302325582,1,0
15765,575,1,370.63,335,25,370.63,575,575.0,0.6445739130434782,1,1
15766,365,2,516.0,164,15,258.0,591,295.5,0.8730964467005076,1,0
15768,24,34,15308.89,4215,437,450.2614705882353,645,18.970588235294116,23.734713178294573,1,1
15769,10,39,74223.52,41536,19,1903.1671794871795,637,16.333333333333332,116.52043956043957,1,0
15770,521,1,321.45,67,18,321.45,521,521.0,0.6169865642994241,1,1
15771,513,3,1006.54,512,26,335.5133333333333,602,200.66666666666666,1.6719933554817275,1,1
15772,327,1,280.88,110,16,280.88,327,327.0,0.858960244648318,1,1
15773,318,1,138.84,99,37,138.84,318,318.0,0.43660377358490565,1,0
15774,327,5,1016.2900000000001,377,68,203.258,565,113.0,1.7987433628318585,1,0
15775,154,2,150.5,260,9,75.25,540,270.0,0.27870370370370373,1,1
15776,42,1,241.62,138,18,241.62,42,42.0,5.752857142857143,1,1
15777,150,7,1762.6100000000001,599,29,251.8014285714286,477,68.14285714285714,3.6951991614255766,1,1
15778,340,1,307.95000000000005,101,17,307.95000000000005,340,340.0,0.9057352941176472,1,1
15779,372,2,124.08000000000001,20,8,62.040000000000006,441,220.5,0.2813605442176871,1,1
15780,92,3,475.28000000000003,220,26,158.42666666666668,266,88.66666666666667,1.7867669172932332,1,1
15781,46,2,211.3,66,11,105.65,214,107.0,0.9873831775700935,1,0
15782,339,1,1399.36,980,18,1399.36,339,339.0,4.127905604719763,1,0
15784,376,2,848.33,381,33,424.165,581,290.5,1.460120481927711,1,1
15785,66,15,5306.79,3878,88,353.786,633,42.2,8.383554502369668,1,0
15786,23,3,6730.26,4903,267,2243.42,445,148.33333333333334,15.124179775280899,1,0
15788,417,1,221.83,115,14,221.83,417,417.0,0.5319664268585133,1,1
15789,267,6,1962.01,2499,110,327.00166666666667,532,88.66666666666667,3.687988721804511,1,1
15791,113,4,3218.89,1797,112,804.7225,550,137.5,5.852527272727272,1,0
15792,308,2,933.84,606,57,466.92,527,263.5,1.7719924098671727,1,1
15793,177,6,1740.6,1324,9,290.09999999999997,647,107.83333333333333,2.6902627511591963,1,0
15794,645,2,777.0,288,15,388.5,646,323.0,1.2027863777089782,1,1
15795,58,8,1979.8700000000001,1411,111,247.48375000000001,599,74.875,3.3052921535893156,1,1
15796,18,14,4034.79,1400,132,288.19928571428574,527,37.642857142857146,7.656148007590133,1,0
15797,22,5,2806.08,1280,11,561.216,590,118.0,4.75606779661017,1,1
15798,401,3,1535.37,915,73,511.78999999999996,590,196.66666666666666,2.602322033898305,1,1
15799,94,3,1018.44,925,91,339.48,327,109.0,3.114495412844037,1,0
15800,16,7,1227.07,575,198,175.29571428571427,527,75.28571428571429,2.3284060721062616,1,1
15801,18,1,137.22,70,9,137.22,18,18.0,7.623333333333333,1,0
15803,354,3,1513.84,740,42,504.6133333333333,585,195.0,2.5877606837606835,1,0
15804,3,5,2554.84,1492,130,510.968,107,21.4,23.877009345794395,1,0
15805,15,24,8209.25,5111,278,342.0520833333333,638,26.583333333333332,12.867163009404388,1,0
15806,66,2,521.88,413,19,260.94,185,92.5,2.820972972972973,1,0
15807,317,2,913.62,1102,40,456.81,575,287.5,1.588904347826087,1,0
15808,215,21,17180.25,6753,348,818.1071428571429,647,30.80952380952381,26.55370942812983,1,1
15809,93,6,1157.88,650,45,192.98000000000002,444,74.0,2.607837837837838,1,0
15810,79,7,2968.25,1648,87,424.0357142857143,582,83.14285714285714,5.100085910652921,1,0
15811,14,6,2947.73,1422,180,491.28833333333336,297,49.5,9.925016835016836,1,0
15812,16,12,5201.47,3450,87,433.4558333333334,633,52.75,8.217172195892575,1,1
15813,116,2,1303.9099999999999,603,40,651.9549999999999,148,74.0,8.810202702702702,1,1
15814,302,2,689.11,457,23,344.555,512,256.0,1.34591796875,1,0
15815,49,4,1874.7,1514,24,468.675,168,42.0,11.158928571428572,1,0
15816,451,2,144.15,54,11,72.075,451,225.5,0.3196230598669623,1,1
15817,329,3,2766.4,1596,133,922.1333333333333,452,150.66666666666666,6.120353982300885,1,1
15818,497,1,340.5,284,11,340.5,497,497.0,0.6851106639839034,1,1
15819,40,9,3614.81,2710,171,401.6455555555556,540,60.0,6.694092592592592,1,0
15820,228,1,206.98,128,17,206.98,228,228.0,0.9078070175438596,1,1
15822,268,5,1394.79,735,34,278.95799999999997,642,128.4,2.172570093457944,1,0
15823,638,2,3867.17,1773,154,1933.585,640,320.0,6.042453125,1,1
15824,362,2,890.94,478,24,445.47,441,220.5,2.0202721088435376,1,1
15825,81,1,532.94,220,20,532.94,81,81.0,6.579506172839507,1,1
15826,119,2,1663.97,1349,66,831.985,477,238.5,3.488406708595388,1,0
15827,23,27,3365.21,1582,112,124.63740740740741,609,22.555555555555557,5.525796387520526,1,0
15828,284,1,1108.82,367,74,1108.82,284,284.0,3.904295774647887,1,1
15829,8,2,636.14,996,44,318.07,49,24.5,12.982448979591837,1,1
15831,33,2,451.11,687,22,225.555,233,116.5,1.9360944206008583,1,0
15832,163,1,836.79,465,54,836.79,163,163.0,5.1336809815950915,1,1
15833,646,1,80.4,24,5,80.4,646,646.0,0.12445820433436533,1,1
15834,74,6,3319.96,1529,267,553.3266666666667,333,55.5,9.96984984984985,1,0
15835,46,3,675.51,333,32,225.17,239,79.66666666666667,2.8264016736401674,1,0
15837,394,1,385.03000000000003,216,28,385.03000000000003,394,394.0,0.9772335025380712,1,0
15838,17,27,53715.92,53744,58,1989.4785185185185,633,23.444444444444443,84.85927330173776,1,0
15839,57,1,299.18,234,20,299.18,57,57.0,5.248771929824562,1,0
15840,81,1,241.74,256,17,241.74,81,81.0,2.9844444444444447,1,0
15841,127,7,2131.61,1815,47,304.5157142857143,638,91.14285714285714,3.3410815047021947,1,0
15842,302,2,548.8000000000001,296,24,274.40000000000003,436,218.0,1.2587155963302754,1,1
15843,212,1,118.95,27,8,118.95,212,212.0,0.5610849056603774,1,1
15845,53,8,3241.27,1580,105,405.15875,591,73.875,5.484382402707276,1,0
15846,294,1,107.01,79,27,107.01,294,294.0,0.36397959183673473,1,1
15847,197,4,613.98,542,28,153.495,550,137.5,1.1163272727272728,1,0
15848,530,1,137.99,45,34,137.99,530,530.0,0.26035849056603777,1,1
15850,77,5,888.03,1275,231,177.606,635,127.0,1.3984724409448819,1,0
15851,435,1,109.73,67,8,109.73,435,435.0,0.2522528735632184,1,1
15852,95,3,257.26,60,31,85.75333333333333,435,145.0,0.5914022988505747,1,1
15854,49,18,5002.85,1509,135,277.93611111111113,638,35.44444444444444,7.841457680250785,1,0
15855,45,6,1052.72,712,72,175.45333333333335,385,64.16666666666667,2.7343376623376625,1,1
15856,4,42,27378.98,16122,346,651.8804761904762,645,15.357142857142858,42.448031007751936,1,0
15857,339,1,273.48,276,10,273.48,339,339.0,0.8067256637168142,1,0
15858,198,10,2941.06,2277,231,294.106,638,63.8,4.609811912225705,1,0
15859,341,1,438.46,174,22,438.46,341,341.0,1.285806451612903,1,1
15860,7,15,2160.78,1166,231,144.05200000000002,642,42.8,3.3657009345794395,1,0
15861,43,7,2337.74,2175,320,333.9628571428571,589,84.14285714285714,3.9689983022071305,1,0
15862,21,12,2333.99,1429,377,194.49916666666664,631,52.583333333333336,3.698874801901743,1,0
15863,101,4,295.46,145,58,73.865,631,157.75,0.46824088748019016,1,0
15864,7,4,1202.3,852,13,300.575,290,72.5,4.145862068965517,1,0
15865,122,3,1660.22,951,99,553.4066666666666,612,204.0,2.7127777777777777,1,0
15866,10,1,211.89,124,43,211.89,10,10.0,21.189,1,1
15867,22,28,8007.14,4402,508,285.9692857142857,634,22.642857142857142,12.629558359621452,1,0
15868,492,1,94.53,57,4,94.53,492,492.0,0.19213414634146342,1,1
15869,186,3,321.11,273,29,107.03666666666668,535,178.33333333333334,0.6002056074766355,1,1
15870,305,3,506.02000000000004,171,61,168.67333333333335,355,118.33333333333333,1.4254084507042255,1,0
15871,346,1,33.099999999999994,5,5,33.099999999999994,346,346.0,0.09566473988439304,1,1
15872,287,2,413.0,280,70,206.5,459,229.5,0.8997821350762527,1,0
15873,408,4,313.91999999999996,1152,3,78.47999999999999,409,102.25,0.7675305623471882,1,1
15874,86,20,9086.63,3633,236,454.33149999999995,610,30.5,14.89611475409836,1,0
15875,555,1,108.52,74,18,108.52,555,555.0,0.19553153153153152,1,1
15876,318,2,1449.14,886,11,724.57,357,178.5,4.05921568627451,1,1
15878,470,2,330.77,243,47,165.385,642,321.0,0.5152180685358255,1,1
15879,313,4,1137.8,639,171,284.45,631,157.75,1.8031695721077654,1,1
15880,278,1,329.03,202,95,329.03,278,278.0,1.1835611510791366,1,1
15881,221,5,501.39,260,26,100.27799999999999,273,54.6,1.8365934065934066,1,1
15882,107,8,1122.38,638,48,140.2975,638,79.75,1.7592163009404391,1,1
15884,341,2,244.60000000000002,152,14,122.30000000000001,645,322.5,0.3792248062015504,1,1
15885,2,13,1921.82,620,81,147.8323076923077,596,45.84615384615385,3.2245302013422816,1,1
15886,325,3,871.78,520,47,290.5933333333333,507,169.0,1.7194871794871793,1,0
15887,315,3,1027.15,605,27,342.3833333333334,464,154.66666666666666,2.2136853448275864,1,1
15888,309,2,260.85,63,24,130.425,435,217.5,0.5996551724137932,1,0
15889,65,8,1407.05,793,255,175.88125,638,79.75,2.2054075235109716,1,1
15890,303,5,535.65,119,10,107.13,513,102.6,1.0441520467836256,1,1
15891,135,1,509.13,417,59,509.13,135,135.0,3.771333333333333,1,1
15892,578,1,128.2,46,38,128.2,578,578.0,0.2217993079584775,1,1
15893,390,1,305.28000000000003,288,1,305.28000000000003,390,390.0,0.7827692307692309,1,1
15894,162,2,257.6,163,34,128.8,278,139.0,0.9266187050359713,1,1
15895,58,1,179.17,94,11,179.17,58,58.0,3.0891379310344824,1,1
15897,103,2,208.59,223,17,104.295,103,51.5,2.025145631067961,1,1
15898,135,24,4606.81,2011,279,191.95041666666668,637,26.541666666666668,7.232040816326531,1,0
15899,277,1,56.25,39,4,56.25,277,277.0,0.20306859205776173,1,1
15900,322,3,549.29,440,68,183.09666666666666,471,157.0,1.1662208067940552,1,0
15901,63,4,428.63,523,69,107.1575,452,113.0,0.9482964601769911,1,0
15902,289,1,145.01,124,18,145.01,289,289.0,0.5017647058823529,1,1
15903,136,7,4454.72,2192,39,636.3885714285715,603,86.14285714285714,7.387595356550581,1,0
15905,452,1,114.69,82,22,114.69,452,452.0,0.25373893805309733,1,1
15906,53,7,1760.21,447,86,251.45857142857145,359,51.285714285714285,4.903091922005571,1,0
15907,85,2,477.59000000000003,237,93,238.79500000000002,119,59.5,4.013361344537816,1,0
15908,399,2,758.62,173,37,379.31,421,210.5,1.8019477434679334,1,1
15909,82,1,191.94,98,7,191.94,82,82.0,2.3407317073170733,1,1
15910,8,12,2095.65,1655,343,174.63750000000002,596,49.666666666666664,3.5161912751677855,1,0
15911,532,8,1683.79,784,161,210.47375,639,79.875,2.6350391236306727,1,1
15912,87,9,1074.7,759,83,119.41111111111111,638,70.88888888888889,1.6844827586206896,1,1
15913,443,1,6.300000000000001,3,1,6.300000000000001,443,443.0,0.014221218961625284,1,1
15914,287,2,205.99,149,13,102.995,287,143.5,0.7177351916376307,1,1
15915,310,1,364.24,413,104,364.24,310,310.0,1.1749677419354838,1,1
15916,100,10,2489.33,1259,178,248.933,638,63.8,3.901771159874608,1,0
15917,156,5,530.17,248,127,106.03399999999999,646,129.2,0.8206965944272445,1,1
15918,99,3,582.88,240,49,194.29333333333332,540,180.0,1.0794074074074074,1,1
15919,277,1,214.07999999999998,175,38,214.07999999999998,277,277.0,0.7728519855595667,1,0
15920,63,8,565.19,233,92,70.64875,634,79.25,0.8914668769716089,1,1
15921,81,4,765.61,333,68,191.4025,549,137.25,1.3945537340619307,1,1
15922,282,1,369.5,138,11,369.5,282,282.0,1.3102836879432624,1,1
15923,281,1,127.08,122,21,127.08,281,281.0,0.4522419928825623,1,1
15924,640,1,102.82,103,14,102.82,640,640.0,0.16065625,1,1
15925,103,1,207.15,93,12,207.15,103,103.0,2.011165048543689,1,1
15926,451,1,134.44,155,7,134.44,451,451.0,0.2980931263858093,1,1
15927,556,1,106.54,66,13,106.54,556,556.0,0.19161870503597123,1,1
15928,565,1,293.53,164,11,293.53,565,565.0,0.5195221238938053,1,1
15929,553,1,594.0,120,1,594.0,553,553.0,1.074141048824593,1,1
15931,337,1,239.9,118,14,239.9,337,337.0,0.7118694362017804,1,1
15932,16,6,1885.95,1509,65,314.325,198,33.0,9.525,1,0
15934,326,2,2190.66,2166,29,1095.33,338,169.0,6.481242603550295,1,1
15935,148,1,108.03999999999999,114,11,108.03999999999999,148,148.0,0.73,1,1
15936,288,2,282.79,211,16,141.395,376,188.0,0.7521010638297873,1,1
15938,21,9,734.8100000000001,449,27,81.64555555555556,465,51.666666666666664,1.5802365591397851,1,1
15939,16,14,8750.08,6071,50,625.0057142857142,283,20.214285714285715,30.919010600706713,1,0
15940,220,1,35.8,4,1,35.8,220,220.0,0.16272727272727272,1,1
15941,546,1,405.0,60,6,405.0,546,546.0,0.7417582417582418,1,1
15942,42,1,337.44,232,14,337.44,42,42.0,8.034285714285714,1,1
15943,558,2,271.28999999999996,183,12,135.64499999999998,586,293.0,0.4629522184300341,1,1
15944,185,4,2164.24,859,25,541.06,635,158.75,3.4082519685039365,1,1
15945,274,4,646.27,345,24,161.5675,647,161.75,0.99887171561051,1,1
15946,411,3,2304.18,1614,25,768.06,542,180.66666666666666,4.251254612546125,1,1
15948,333,1,553.85,285,35,553.85,333,333.0,1.6632132132132134,1,0
15950,15,8,6467.58,3080,208,808.4475,591,73.875,10.943451776649747,1,0
15951,194,2,680.12,281,35,340.06,290,145.0,2.345241379310345,1,0
15952,68,2,309.20000000000005,140,25,154.60000000000002,134,67.0,2.3074626865671646,1,0
15953,120,14,2607.1,1300,69,186.22142857142856,645,46.07142857142857,4.042015503875969,1,0
15954,498,1,187.8,118,19,187.8,498,498.0,0.3771084337349398,1,1
15955,15,16,6133.37,2935,153,383.335625,563,35.1875,10.894085257548845,1,0
15956,460,2,617.6,278,18,308.8,635,317.5,0.9725984251968505,1,1
15957,329,2,492.36,242,88,246.18,329,164.5,1.4965349544072948,1,0
15958,312,3,357.77,121,45,119.25666666666666,459,153.0,0.7794553376906318,1,0
15959,591,3,542.89,269,58,180.96333333333334,591,197.0,0.9185956006768189,1,1
15960,283,4,410.95,258,24,102.7375,344,86.0,1.1946220930232558,1,1
15961,288,1,451.28999999999996,154,42,451.28999999999996,288,288.0,1.5669791666666666,1,1
15962,358,1,289.48,228,43,289.48,358,358.0,0.8086033519553073,1,1
15964,572,1,269.21000000000004,93,20,269.21000000000004,572,572.0,0.47064685314685323,1,1
15965,276,10,2119.26,953,144,211.92600000000002,645,64.5,3.2856744186046516,1,0
15966,359,1,426.53,275,27,426.53,359,359.0,1.1881058495821726,1,1
15967,227,11,2730.22,1038,290,248.20181818181817,647,58.81818181818182,4.219814528593508,1,0
15968,297,1,401.8,242,69,401.8,297,297.0,1.352861952861953,1,1
15969,94,3,769.65,143,23,256.55,431,143.66666666666666,1.7857308584686775,1,0
15970,212,2,1017.3199999999999,498,19,508.65999999999997,507,253.5,2.0065483234714003,1,1
15971,17,13,3807.48,1445,11,292.88307692307694,640,49.23076923076923,5.9491875,1,0
15972,365,5,1769.33,468,104,353.866,509,101.8,3.4760903732809427,1,1
15973,275,2,665.62,194,7,332.81,337,168.5,1.97513353115727,1,1
15974,4,6,2895.01,1864,119,482.5016666666667,197,32.833333333333336,14.695482233502538,1,0
15976,74,6,1680.31,1044,264,280.0516666666667,460,76.66666666666667,3.6528478260869566,1,1
15978,341,2,2180.64,1556,72,1090.32,553,276.5,3.943291139240506,1,0
15979,511,1,329.21999999999997,450,22,329.21999999999997,511,511.0,0.64426614481409,1,1
15980,163,5,4905.0,3854,83,981.0,465,93.0,10.548387096774194,1,0
15981,46,19,8412.49,4257,131,442.7626315789474,529,27.842105263157894,15.902627599243855,1,0
15982,514,1,324.51,131,45,324.51,514,514.0,0.6313424124513618,1,1
15983,269,7,2783.62,1680,117,397.65999999999997,642,91.71428571428571,4.335856697819314,1,0
15984,9,27,7419.9,4858,425,274.8111111111111,647,23.962962962962962,11.468160741885626,1,0
15985,32,7,2715.28,2750,50,387.8971428571429,470,67.14285714285714,5.7771914893617025,1,1
15986,290,1,186.3,100,11,186.3,290,290.0,0.6424137931034483,1,0
15987,29,7,1296.85,1431,98,185.2642857142857,288,41.142857142857146,4.502951388888889,1,0
15988,460,2,579.61,294,92,289.805,565,282.5,1.0258584070796462,1,0
15989,284,2,368.31,169,81,184.155,646,323.0,0.5701393188854489,1,1
15990,196,6,1607.01,814,95,267.835,558,93.0,2.8799462365591397,1,0
15991,443,1,150.55,41,6,150.55,443,443.0,0.33984198645598196,1,1
15992,305,2,854.61,497,51,427.305,362,181.0,2.3608011049723756,1,0
15994,320,2,761.41,289,69,380.705,544,272.0,1.3996507352941177,1,0
15995,323,1,694.54,352,108,694.54,323,323.0,2.1502786377708976,1,1
15996,25,6,1233.58,599,128,205.59666666666666,306,51.0,4.031307189542483,1,0
15998,80,14,7299.18,4688,614,521.37,647,46.214285714285715,11.281576506955178,1,0
15999,644,1,20.4,24,1,20.4,644,644.0,0.03167701863354037,1,1
16001,290,1,583.39,337,29,583.39,290,290.0,2.0116896551724137,1,1
16002,534,1,169.21,70,42,169.21,534,534.0,0.31687265917602997,1,1
16003,43,8,4672.36,1620,126,584.045,645,80.625,7.243968992248061,1,0
16004,383,5,2146.39,1076,63,429.27799999999996,592,118.4,3.6256587837837837,1,1
16005,91,8,2061.77,1104,231,257.72125,359,44.875,5.743091922005571,1,0
16006,120,2,332.82,205,75,166.41,296,148.0,1.1243918918918918,1,1
16007,89,5,2086.92,1824,269,417.384,452,90.4,4.617079646017699,1,0
16008,113,13,4999.5,2989,58,384.5769230769231,539,41.46153846153846,9.275510204081632,1,0
16009,68,1,441.59000000000003,196,55,441.59000000000003,68,68.0,6.493970588235294,1,0
16010,154,11,1694.86,919,122,154.0781818181818,320,29.09090909090909,5.2964375,1,1
16011,1,25,4432.01,2705,168,177.28040000000001,647,25.88,6.850092735703246,1,0
16012,37,4,2695.42,1512,176,673.855,438,109.5,6.15392694063927,1,0
16013,7,72,42357.18,18862,52,588.2941666666667,640,8.88888888888889,66.18309375,1,0
16014,61,4,967.83,426,211,241.9575,586,146.5,1.6515870307167235,1,0
16016,105,7,1408.96,579,127,201.28,311,44.42857142857143,4.530418006430868,1,0
16017,326,4,1333.7,533,81,333.425,612,153.0,2.179248366013072,1,0
16018,89,3,451.13,357,39,150.37666666666667,641,213.66666666666666,0.7037909516380655,1,0
16019,45,25,16495.170000000002,6419,210,659.8068000000001,634,25.36,26.01761829652997,1,0
16021,304,2,487.03,276,117,243.515,453,226.5,1.075121412803532,1,1
16022,169,1,602.63,255,68,602.63,169,169.0,3.5658579881656802,1,1
16023,101,2,500.69,227,59,250.345,175,87.5,2.8610857142857142,1,0
16024,320,2,232.96,107,21,116.48,320,160.0,0.728,1,0
16027,0,15,2048.36,2099,20,136.55733333333333,609,40.6,3.3634811165845653,1,1
16028,504,1,82.2,18,5,82.2,504,504.0,0.1630952380952381,1,1
16029,2,95,82900.17,39767,55,872.6333684210526,640,6.7368421052631575,129.531515625,1,0
16030,218,1,331.24,283,28,331.24,218,218.0,1.5194495412844038,1,1
16031,1,2,547.9,421,91,273.95,156,78.0,3.512179487179487,1,1
16032,365,6,1965.72,1467,130,327.62,432,72.0,4.550277777777778,1,1
16033,17,23,7694.54,2820,444,334.54521739130433,394,17.130434782608695,19.529289340101524,1,0
16034,105,6,911.32,585,43,151.88666666666668,318,53.0,2.8657861635220128,1,1
16035,469,1,217.73,33,21,217.73,469,469.0,0.4642430703624733,1,1
16036,172,3,1986.65,780,88,662.2166666666667,529,176.33333333333334,3.7554820415879018,1,0
16037,178,5,1509.3400000000001,766,62,301.86800000000005,557,111.4,2.7097666068222623,1,1
16038,86,2,393.33,229,23,196.665,110,55.0,3.5757272727272724,1,0
16039,332,2,456.4,409,27,228.2,537,268.5,0.8499068901303538,1,1
16040,57,6,1979.53,1010,82,329.9216666666667,518,86.33333333333333,3.8214864864864864,1,0
16041,50,2,2739.8,1044,5,1369.9,50,25.0,54.79600000000001,1,0
16042,16,5,1508.33,947,58,301.666,362,72.4,4.166657458563535,1,0
16043,120,7,1759.0900000000001,850,48,251.29857142857145,390,55.714285714285715,4.51048717948718,1,0
16044,344,1,340.84000000000003,170,19,340.84000000000003,344,344.0,0.9908139534883722,1,1
16045,28,8,3434.93,2108,111,429.36625,407,50.875,8.439631449631449,1,1
16046,471,1,235.78,248,22,235.78,471,471.0,0.5005944798301486,1,1
16048,282,4,818.7900000000001,425,30,204.69750000000002,458,114.5,1.787751091703057,1,1
16049,284,3,777.34,369,175,259.11333333333334,425,141.66666666666666,1.829035294117647,1,0
16050,82,3,300.7,388,19,100.23333333333333,310,103.33333333333333,0.97,1,1
16051,590,1,188.44,80,12,188.44,590,590.0,0.3193898305084746,1,1
16053,31,5,3247.08,2277,153,649.4159999999999,519,103.8,6.256416184971098,1,0
16054,54,4,2111.88,791,109,527.97,526,131.5,4.014980988593156,1,1
16055,129,1,134.8,22,8,134.8,129,129.0,1.0449612403100776,1,1
16057,5,9,3135.96,1448,148,348.44,610,67.77777777777777,5.140918032786885,1,0
16058,315,1,62.7,18,2,62.7,315,315.0,0.19904761904761906,1,1
16059,72,10,2545.01,1180,207,254.50100000000003,478,47.8,5.324288702928871,1,0
16060,309,3,541.95,243,22,180.65,403,134.33333333333334,1.344789081885856,1,1
16061,340,1,89.65,19,3,89.65,340,340.0,0.2636764705882353,1,1
16062,42,7,2487.97,1885,122,355.4242857142857,445,63.57142857142857,5.590943820224719,1,0
16063,169,1,335.32,262,23,335.32,169,169.0,1.9841420118343196,1,1
16064,634,1,109.31,55,17,109.31,634,634.0,0.17241324921135648,1,1
16065,274,8,1992.13,1207,214,249.01625,372,46.5,5.355188172043011,1,1
16066,33,1,316.38,186,6,316.38,33,33.0,9.587272727272728,1,0
16067,471,3,3269.11,1236,60,1089.7033333333334,584,194.66666666666666,5.597791095890411,1,1
16068,502,1,115.73,48,34,115.73,502,502.0,0.2305378486055777,1,1
16069,326,1,457.7,138,25,457.7,326,326.0,1.4039877300613497,1,1
16071,436,3,750.5600000000001,517,47,250.1866666666667,564,188.0,1.3307801418439718,1,0
16072,197,4,4180.09,1580,414,1045.0225,458,114.5,9.126834061135371,1,1
16073,206,1,122.4,48,1,122.4,206,206.0,0.5941747572815534,1,1
16074,299,1,252.5,38,23,252.5,299,299.0,0.8444816053511706,1,1
16075,411,2,736.9300000000001,271,41,368.46500000000003,473,236.5,1.5579915433403806,1,1
16076,1,5,1357.98,1012,69,271.596,117,23.4,11.606666666666667,1,0
16077,534,1,2300.4,840,8,2300.4,534,534.0,4.307865168539326,1,1
16078,192,2,362.99,200,39,181.495,578,289.0,0.6280103806228374,1,1
16080,183,3,515.66,236,24,171.88666666666666,359,119.66666666666667,1.4363788300835654,1,0
16081,94,6,2471.91,1180,155,411.98499999999996,583,97.16666666666667,4.239982847341338,1,0
16082,579,1,106.75,39,16,106.75,579,579.0,0.18436960276338515,1,1
16083,9,4,2351.42,1514,61,587.855,297,74.25,7.917239057239057,1,1
16084,208,1,436.18,216,38,436.18,208,208.0,2.097019230769231,1,1
16085,145,9,1668.24,967,195,185.36,597,66.33333333333333,2.7943718592964824,1,0
16086,7,9,2466.04,1327,65,274.00444444444446,646,71.77777777777777,3.8173993808049533,1,0
16087,298,5,1739.92,664,6,347.98400000000004,598,119.6,2.9095652173913042,1,1
16088,484,2,1437.43,373,3,718.715,500,250.0,2.87486,1,1
16089,295,2,263.49,119,42,131.745,418,209.0,0.6303588516746411,1,1
16090,533,1,180.56,58,18,180.56,533,533.0,0.33876172607879923,1,1
16091,63,2,315.06,154,16,157.53,107,53.5,2.944485981308411,1,1
16092,23,6,1587.94,1188,60,264.6566666666667,488,81.33333333333333,3.2539754098360656,1,1
16093,15,1,17.0,20,1,17.0,15,15.0,1.1333333333333333,1,1
16094,128,8,2869.43,1537,81,358.67875,511,63.875,5.6153228962818,1,0
16095,365,1,447.05,265,30,447.05,365,365.0,1.2247945205479451,1,1
16096,173,4,1584.97,700,58,396.2425,554,138.5,2.860956678700361,1,1
16097,149,1,185.04999999999998,87,10,185.04999999999998,149,149.0,1.2419463087248321,1,1
16098,37,13,3717.56,1896,80,285.9661538461538,633,48.69230769230769,5.872922590837283,1,0
16099,46,6,1433.4,888,41,238.9,555,92.5,2.582702702702703,1,0
16100,371,1,582.64,438,37,582.64,371,371.0,1.5704582210242588,1,1
