stock_code,total_revenue,revenue_share,cumulative_share,tier,daily_demand_mean,daily_demand_std,description,avg_unit_price,safety_stock,reorder_point,eoq,lead_time_days,service_level
23556,4937.01,0.0002513033722214139,0.7690055233432292,A,4.844444444444444,31.829375359916654,LANDMARK FRAME COVENT GARDEN ,12.61811320754717,138.51741960700258,172.42853071811368,167.4118556226168,7,0.95
23570,4931.87,0.0002510417362649912,0.7692565650794941,A,30.8,64.46346079584758,TRADITIONAL PICK UP STICKS GAME ,1.431118881118881,280.53683578166715,496.1368357816672,1253.4266737954674,7,0.95
85184C,4891.71,0.0002489975144731756,0.7695055625939674,A,1.0,1.9776529298921768,SET 4 VALENTINE DECOUPAGE HEART BOX,3.6053846153846156,8.606495654698579,15.606495654698579,142.2936859664793,7,0.95
22276,4884.860000000001,0.00024864883620440224,0.7697542114301718,A,0.3888888888888889,1.1024663708093014,WASH BAG VINTAGE ROSE PAISLEY,2.7405882352941173,4.7977943381293295,7.520016560351552,101.77762281315637,7,0.95
23010,4879.599999999999,0.0002483810920155339,0.7700025925221873,A,0.9222222222222223,2.404753522956737,CIRCUS PARADE BABY GIFT SET,14.844117647058823,10.465183467291526,16.92073902284708,67.34448369363203,7,0.95
22956,4878.900000000001,0.00024834546065960093,0.7702509379828469,A,3.7555555555555555,9.87287092222488,36 FOIL HEART CAKE CASES,2.189772727272727,42.965486717712935,69.25437560660183,353.8335455256132,7,0.95
23351,4875.65,0.00024818002936419746,0.7704991180122112,A,36.266666666666666,35.21893430149943,ROLL WRAP 50'S CHRISTMAS,1.5091988130563798,153.2683518161579,407.13501848282453,1324.4696863990748,7,0.95
23503,4860.55,0.0002474114101147847,0.7707465294223259,A,40.477777777777774,41.891189149928195,PLAYING CARDS KEEP CALM & CARRY ON,1.279298245614035,182.30516181050535,465.6496062549498,1519.790966610385,7,0.95
22107,4840.59,0.0002463954074513225,0.7709929248297772,A,4.6,6.788552455748165,PIZZA PLATE IN BOX,3.592314814814815,29.54292248603771,61.742922486037706,305.740626547156,7,0.95
22593,4823.9,0.0002455458541220047,0.7714840368987962,A,18.133333333333333,22.620148344144678,CHRISTMAS GINGHAM STAR,1.0919205298013244,98.44002731213942,225.37336064547276,1101.0441576529665,7,0.95
22027,4806.49,0.0002446596513980129,0.7717286965501942,A,15.21111111111111,28.743499533496244,TEA PARTY BIRTHDAY CARD,0.5314893617021277,125.08807794164038,231.56585571941815,1445.4218361144065,7,0.95
23554,4805.53,0.0002446107855384475,0.7719733073357326,A,4.688888888888889,31.76218731778208,LANDMARK FRAME OXFORD STREET,13.047017543859647,138.22502573751282,171.04724795973505,161.9723106068676,7,0.95
21986,4786.13,0.00024362328795973182,0.7722169306236923,A,6.7,17.157084704446603,PACK OF 12 PINK POLKADOT TISSUES,0.5312903225806451,74.6654646648064,121.5654646648064,959.4732667486588,7,0.95
23555,4780.57,0.00024334027318974934,0.7724602708968821,A,4.677777777777778,32.129539118241595,LANDMARK FRAME NOTTING HILL ,12.897450980392156,139.8236943545451,172.56813879898954,162.71563309793186,7,0.95
21249,4770.530000000001,0.00024282921774179548,0.7727031001146238,A,1.7555555555555555,4.318721804503197,WOODLAND  HEIGHT CHART STICKERS ,4.024117647058823,18.79453157958068,31.08342046846957,178.45691634193133,7,0.95
21534,4768.64,0.00024273301308077626,0.7729458331277047,A,0.9111111111111111,1.8894116923555535,DAIRY MAID LARGE MILK JUG,5.201891891891892,8.22248093910054,14.600258716878319,113.0749593808606,7,0.95
22442,4765.32,0.0002425640186497795,0.7731883971463545,A,2.411111111111111,9.198906268856634,GROW YOUR OWN FLOWERS SET OF 3,4.4784848484848485,40.032477708417005,56.910255486194785,198.2460247854538,7,0.95
23184,4764.5,0.0002425222790614008,0.7734309194254159,A,3.2777777777777777,5.174784542541689,BULL DOG BOTTLE OPENER,7.237142857142857,22.52000844345049,45.464452887894936,181.8308674547463,7,0.95
22128,4759.59,0.00024227235055049906,0.7736731917759664,A,5.544444444444444,28.356132439272823,PARTY CONES CANDY ASSORTED,1.2154545454545456,123.4023052952798,162.2134164063909,577.0601537178703,7,0.95
22688,4756.7,0.0002421252439524326,0.7741574651697429,A,6.155555555555556,55.95413024395985,DOORMAT PEACE ON EARTH BLUE,9.583499999999999,243.50530445872238,286.5941933476113,216.53743304759604,7,0.95
23389,4751.49,0.00024186004486041667,0.7743993252146033,A,12.38888888888889,21.203613132590004,SPACEBOY MINI BACKPACK,4.531338912133891,92.27544506481986,178.99766728704208,446.749768627989,7,0.95
21916,4751.06,0.00024183815702748642,0.7746411633716308,A,9.966666666666667,14.209894831106636,SET 12 RETRO WHITE CHALK STICKS,0.571953125,61.839666742895496,131.60633340956215,1127.8625548087523,7,0.95
23286,4747.62,0.000241663054364044,0.7748828264259948,A,11.377777777777778,53.48573595471304,BLUE VINTAGE SPOT BEAKER,1.0852499999999998,232.76316441818264,312.40760886262706,874.8332004258906,7,0.95
22474,4746.53,0.00024160757125266254,0.7751244339972475,A,1.5555555555555556,4.887878683507944,SPACEBOY TV DINNER TRAY,7.029629629629629,21.271430398355328,32.16031928724422,127.0977818604485,7,0.95
22672,4736.11,0.00024107717306863068,0.775365511170316,A,2.688888888888889,4.84342496918232,FRENCH BATHROOM SIGN BLUE METAL,2.179032258064516,21.07797345078084,39.90019567300306,300.1345751836326,7,0.95
22399,4734.6,0.00024100031114368946,0.7756065114814598,A,0.9222222222222223,3.455198266630787,MAGNETS PACK OF 4 CHILDHOOD MEMORY,1.40125,15.036586257580204,21.49214181313576,219.1903391970184,7,0.95
22434,4733.49,0.000240943809993567,0.7758474552914533,A,2.2111111111111112,4.62479896126294,BALLOON PUMP WITH 10 BALLOONS,2.1869565217391305,20.12654068989451,35.604318467672286,271.6731003803825,7,0.95
85049G,4718.62,0.0002401868981896751,0.776087642189643,A,5.211111111111111,10.186586435596398,CHOCOLATE BOX RIBBONS ,1.415,44.33073699081859,80.80851476859638,518.4995415975096,7,0.95
23569,4717.66,0.0002401380323301098,0.776327780221973,A,10.6,17.658362828353532,TRADTIONAL ALPHABET STAMP SET,5.3034693877551025,76.84696371855372,151.04696371855374,381.9744634224805,7,0.95
23159,4713.52,0.0002399272983107344,0.7765677075202838,A,6.5,11.17164068324593,SET OF 5 PANCAKE DAY MAGNETS,2.285,48.61756860515058,94.11756860515058,455.69577935947507,7,0.95
22305,4711.53,0.00023982600345601044,0.7768075335237398,A,0.6111111111111112,2.6360511057448726,COFFEE MUG PINK PAISLEY DESIGN,3.3533333333333335,11.47176132082668,15.749539098604458,115.34085251884817,7,0.95
23558,4703.87,0.00023943609461822885,0.777046969618358,A,4.611111111111111,31.492395711573312,LANDMARK FRAME LONDON BRIDGE ,13.125384615384615,137.05092675815527,169.32870453593304,160.14309014444854,7,0.95
23176,4693.08,0.00023888686271748955,0.7772858564810754,A,9.8,35.710938255821716,ABC TREASURE BOOK BOX ,2.752197802197802,155.4094908557568,224.00949085575678,509.840869407492,7,0.95
22304,4689.56,0.0002387076878990834,0.7775245641689745,A,5.877777777777778,47.25082663069452,COFFEE MUG BLUE PAISLEY DESIGN,3.228,205.62962688309517,246.77407132753962,364.58705816236136,7,0.95
20961,4687.65,0.0002386104651993232,0.7777631746341739,A,5.233333333333333,10.659424624872269,STRAWBERRY BATH SPONGE ,1.7085263157894737,46.38846904272125,83.02180237605458,472.8678555260068,7,0.95
22562,4682.3,0.0002383381398361207,0.7780015127740101,A,7.766666666666667,13.707297326606732,MONSTERS STENCIL CRAFT,1.4050925925925926,59.652425911524425,114.01909257819109,635.2231119669182,7,0.95
20963,4676.15,0.00023802509292328037,0.7782395378669333,A,5.2444444444444445,10.527541773959824,APPLE BATH SPONGE,1.8415555555555556,45.81453154026519,82.5256426513763,455.95161897550696,7,0.95
22721,4671.81,0.00023780417851649555,0.7784773420454498,A,3.1777777777777776,8.569425985933659,SET OF 3 CAKE TINS SKETCHBOOK,5.577160493827161,37.29305905825457,59.53750350269901,203.9466709812066,7,0.95
23241,4669.55,0.00023768914013876886,0.7787150311855887,A,12.411111111111111,19.578272789807045,TREASURE TIN GYMKHANA DESIGN,2.6140291262135924,85.2021692710078,172.07994704878558,588.723742534512,7,0.95
22075,4660.69,0.0002372381489765306,0.7789522693345652,A,13.177777777777777,33.37716377597706,6 RIBBONS ELEGANT CHRISTMAS ,1.5816,145.2531992151783,237.49764365962275,779.8915084212342,7,0.95
82581,4649.0,0.00023664310533244882,0.7791889124398976,A,8.88888888888889,15.991278487172968,TOILET METAL SIGN,0.6830555555555556,69.59202331848626,131.8142455407085,974.6690035756294,7,0.95
72807B,4645.87,0.00023648378226949105,0.7794253962221671,A,1.3444444444444446,6.484444825222743,SET/3 OCEAN SCENT CANDLE JEWEL BOX,5.312666666666667,28.219484505026344,37.630595616137455,135.91787520386373,7,0.95
15044B,4644.13,0.00023639521289902895,0.7796617914350661,A,0.06666666666666667,0.44221663871405337,BLUE PAPER PARASOL ,2.95,1.9244709331962584,2.391137599862925,40.616714713579356,7,0.95
22574,4629.17,0.00023563371992080278,0.779897425154987,A,19.755555555555556,26.46100321903961,HEART WOODEN CHRISTMAS DECORATION,1.0606626506024095,115.15494239732243,253.44383128621132,1166.0506504910275,7,0.95
21328,4612.63,0.00023479180188204203,0.7801322169568691,A,5.111111111111111,6.019310489203236,BALLOONS  WRITING SET ,2.168451612903226,26.19527864903661,61.97305642681438,414.80522986326133,7,0.95
21878,4586.48,0.00023346071622825764,0.7803656776730973,A,0.6777777777777778,1.993477016994164,PACK OF 6 SANDCASTLE FLAGS ASSORTED,1.1944444444444444,8.675360082235038,13.419804526679481,203.52703951552357,7,0.95
22800,4586.4,0.00023345664407329385,0.7805991343171707,A,2.4555555555555557,3.222011487361794,ANTIQUE TALL SWIRLGLASS TRINKET POT,5.103521126760564,14.021786859679198,31.210675748568086,187.41370817375574,7,0.95
21811,4577.18,0.00023298732821371867,0.7808321216453843,A,46.9,66.02475125116169,HANGING HEART WITH BELL,0.5462721893491124,287.33137455855746,615.6313745585575,2503.475270807056,7,0.95
23285,4572.41,0.00023274452597400348,0.7810648661713583,A,9.244444444444444,52.35207968088354,PINK VINTAGE SPOT BEAKER,1.1211940298507461,227.82963556326507,292.5407466743762,775.820855762887,7,0.95
10135,4566.21,0.00023242893396431083,0.7812972951053226,A,4.1,7.969455578784677,COLOURING PENCILS BROWN TUBE,1.694,34.68206365859312,63.38206365859312,420.3360661430212,7,0.95
23404,4561.76,0.0002322024203444508,0.7815294975256671,A,10.977777777777778,22.39244802148844,HOME SWEET HOME BLACKBOARD,6.008125,97.44910428014856,174.293548724593,365.2154720747751,7,0.95
15044D,4559.650000000001,0.00023209501725728122,0.7817615925429244,A,2.188888888888889,10.905548480215062,RED PAPER PARASOL,3.0775,47.45956896096671,62.781791183188936,227.86323437282036,7,0.95
23168,4558.67,0.00023204513335897494,0.7819936376762834,A,16.333333333333332,25.44798616786798,CLASSIC CAFE SUGAR DISPENSER,1.8685987261146497,110.74642019544166,225.07975352877497,798.8050807219461,7,0.95
51014A,4556.5,0.0002319346761555825,0.782225572352439,A,25.744444444444444,34.411096760302684,"FEATHER PEN,HOT PINK",0.5587121212121212,149.75274491520827,329.9638560263194,1834.0414451693478,7,0.95
22601,4547.19,0.000231460779121673,0.7824570331315607,A,15.233333333333333,20.376484267682468,CHRISTMAS RETROSPOT ANGEL WOOD,1.0319999999999998,88.67588476073223,195.30921809406556,1038.0518674837801,7,0.95
22743,4542.500000000001,0.0002312220490369217,0.782919695089925,A,4.7,16.756723360423955,MAKE YOUR OWN FLOWERPOWER CARD KIT,3.3297530864197533,72.92314268527277,105.82314268527276,320.9994911456771,7,0.95
37447,4540.849999999999,0.00023113806084079373,0.7831508331507657,A,1.8555555555555556,4.443624924443534,CERAMIC CAKE DESIGN SPOTTED PLATE,1.9809090909090907,19.338094174804816,32.3269830636937,261.4966553120345,7,0.95
22736,4538.28,0.00023100724286258243,0.7833818403936283,A,9.4,12.080103016484955,RIBBON REEL MAKING SNOWMEN ,2.3575925925925927,52.57108188612112,118.37108188612112,539.4994145081661,7,0.95
21506,4534.49,0.00023081432452117353,0.783843656361799,A,21.155555555555555,55.73626609331389,"FANCY FONT BIRTHDAY CARD, ",0.5009090909090909,242.55718720442167,390.6460760933105,1755.877405974419,7,0.95
21990,4530.54,0.00023061326186983708,0.7840742696236688,A,9.077777777777778,10.85994452387895,MODERN FLORAL STATIONERY SET,1.7675301204819278,47.261106305507134,110.80555074995158,612.3049803943699,7,0.95
21564,4524.5,0.00023030581417007198,0.7843045754378388,A,7.055555555555555,40.09360190329932,PINK  HEART SHAPE LOVE BUCKET ,2.1453846153846152,174.48228925627186,223.87117814516074,489.9756040722362,7,0.95
22908,4524.0,0.00023028036320154837,0.7845348558010404,A,8.044444444444444,16.20487657130896,PACK OF 20 NAPKINS RED APPLES,1.0047619047619047,70.52157519039564,126.83268630150675,764.5006837267324,7,0.95
23275,4521.72,0.00023016430678508078,0.7847650201078256,A,29.766666666666666,45.18211297995406,SET OF 3 HANGING OWLS OLLIE BEAK,1.4386454183266932,196.62684647769612,404.9935131443628,1228.9936774633543,7,0.95
23163,4515.22,0.00022983344419427395,0.7849948535520198,A,6.866666666666666,18.000740725499785,REGENCY SUGAR TONGS,3.558354430379747,78.33694906406869,126.40361573073535,375.32700298723523,7,0.95
23112,4507.08,0.00022941910242670969,0.7852242726544466,A,2.1222222222222222,3.0215072683744295,PARISIENNE CURIO CABINET,9.56635294117647,13.149217834356048,28.004773389911605,127.25757968308983,7,0.95
23309,4495.849999999999,0.00022884747367366958,0.7859114350610609,A,52.63333333333333,99.29847822488408,SET OF 60 I LOVE LONDON CAKE CASES ,0.7465367965367966,432.1344298805961,800.5677632139294,2268.643516263669,7,0.95
84968E,4490.48,0.0002285741302717261,0.7861400091913325,A,0.37777777777777777,2.541118641586275,SET OF 16 VINTAGE BLACK CUTLERY,15.5775,11.058627232473096,13.70307167691754,42.07564225508815,7,0.95
22747,4487.2,0.00022840717191821127,0.7863684163632507,A,2.7444444444444445,3.990436097334924,POPPY'S PLAYHOUSE BATHROOM,2.59,17.365873664160993,36.57698477527211,278.12419411670635,7,0.95
84279P,4476.67,0.00022787117452110423,0.7865962875377719,A,1.1888888888888889,2.8553826147371577,CHERRY BLOSSOM  DECORATIVE FLASK,4.496666666666666,12.426264333235183,20.748486555457404,138.92701889907107,7,0.95
21109,4476.49,0.00022786201217243573,0.7868241495499443,A,3.6333333333333333,15.156553404752387,LARGE CAKE TOWEL CHOCOLATE SPOTS,5.020697674418605,65.95940523563978,91.39273856897312,229.84338882508933,7,0.95
23167,4476.01,0.0002278375792426531,0.7870519871291869,A,20.877777777777776,41.81196739312742,SMALL CERAMIC TOP STORAGE JAR ,1.0480582524271844,181.96039873536827,328.10484317981275,1205.8987761709707,7,0.95
23288,4444.2300000000005,0.000226219915683293,0.7872782070448703,A,9.944444444444445,54.02352596808812,GREEN VINTAGE SPOT BEAKER,1.0709374999999999,235.1035586012536,304.71466971236475,823.3218285985204,7,0.95
23530,4436.27,0.00022581473626439723,0.7875040217811347,A,11.733333333333333,28.52710212334151,WALL ART ONLY ONE PERSON ,5.577586206896552,124.14634375662023,206.27967708995357,391.87629081830477,7,0.95
21064,4432.92,0.0002256442147752891,0.7877296659959099,A,2.6222222222222222,5.494598919297988,BOOM BOX SPEAKER BOYS,4.265733333333333,23.911800199354442,42.26735575491,211.8357845319049,7,0.95
21864,4431.54,0.00022557397010216395,0.787955239966012,A,2.011111111111111,9.019108658157654,UNION JACK FLAG PASSPORT COVER ,3.1305128205128208,39.25002122587822,53.327799003656,216.5567471744335,7,0.95
22299,4430.82,0.00022553732070748994,0.7881807772867195,A,10.377777777777778,27.712242692747342,PIG KEYRING WITH LIGHT & SOUND ,1.506190476190476,120.60017848029885,193.24462292474328,709.2080636622053,7,0.95
22733,4425.49,0.00022526601338302836,0.7884060433001026,A,14.544444444444444,19.01704563520207,3D TRADITIONAL CHRISTMAS STICKERS,1.4816556291390728,82.75977961082111,184.57089072193222,846.5183191750885,7,0.95
22291,4412.929999999999,0.00022462668505371546,0.7888558443750526,A,0.35555555555555557,2.587624870249899,HANGING CHICK CREAM DECORATION,1.45,11.261016463090888,13.749905351979777,133.79231346292826,7,0.95
22548,4404.31,0.00022418791035636862,0.789080032285409,A,5.966666666666667,16.8730225178801,HEADS AND TAILS SPORTING FUN,1.3774193548387097,73.42926192296225,115.19592858962892,562.33385090629,7,0.95
84031A,4404.0199999999995,0.00022417314879462488,0.7893042054342035,A,2.388888888888889,5.405130164830948,CHARLIE+LOLA RED HOT WATER BOTTLE ,3.970277777777778,23.522443485184247,40.24466570740647,209.57957668753912,7,0.95
22573,4403.83,0.00022416347742658594,0.7895283689116301,A,19.07777777777778,24.888742559093647,STAR WOODEN CHRISTMAS DECORATION,1.0788957055214723,108.3126626760691,241.85710712051355,1136.149785221106,7,0.95
21967,4401.44,0.0002240418217970431,0.7897524107334272,A,10.28888888888889,20.001802387920744,PACK OF 12 SKULL TISSUES,0.5595454545454546,87.04531656480546,159.06753878702767,1158.5852165224617,7,0.95
22594,4377.33,0.00022281457609483506,0.789975225309522,A,15.877777777777778,21.792367561846447,CHRISTMAS GINGHAM TREE,1.1337162162162162,94.83762994594376,205.98207439038822,1011.1232817544854,7,0.95
22449,4374.45,0.0002226679785161391,0.7901978932880381,A,1.4333333333333333,3.2797357617141456,SILK PURSE BABUSHKA PINK,2.9311764705882353,14.27299560762226,24.306328940955595,188.935708960861,7,0.95
21810,4374.41,0.0002226659424386572,0.7904205592304768,A,62.25555555555555,99.62513751403988,CHRISTMAS HANGING STAR WITH BELL,0.6068376068376068,433.5560098303397,869.3448987192286,2736.618402644063,7,0.95
85053,4363.28,0.00022209940387932182,0.7906426586343561,A,9.0,14.303068823779665,FRENCH ENAMEL CANDLEHOLDER,2.5421138211382113,62.24514818554431,125.24514818554431,508.3761746099941,7,0.95
22071,4355.88,0.00022172272954517255,0.791086180446352,A,6.377777777777778,29.07445529356112,SMALL WHITE RETROSPOT MUG IN BOX ,3.722666666666667,126.52835558987823,171.17280003432268,353.6462410394562,7,0.95
84598,4350.14,0.0002214305524265216,0.7913076109987787,A,5.933333333333334,30.926723431721996,BOYS ALPHABET IRON ON PATCHES,0.41343749999999996,134.58919247458246,176.1225258079158,1023.5424777847182,7,0.95
20674,4348.52,0.00022134809128850514,0.7915289590900672,A,4.155555555555556,9.466797077870652,GREEN POLKADOT BOWL,1.5105454545454544,41.19830465856772,70.28719354745661,448.1352197710781,7,0.95
15039,4345.62,0.00022120047567106822,0.7917501595657381,A,4.444444444444445,13.755896603203466,SANDALWOOD FAN,1.2905,59.86392382226961,90.97503493338073,501.40789342266174,7,0.95
22227,4344.17,0.0002211266678623498,0.7919712862336005,A,6.533333333333333,12.799479156069856,HANGING HEART MIRROR DECORATION ,0.8182352941176471,55.70171594523726,101.4350492785706,763.4660580267641,7,0.95
23349,4342.6,0.00022104675182118568,0.7921923329854217,A,33.3,39.82474105377208,ROLL WRAP VINTAGE CHRISTMAS,1.5476923076923077,173.31224081238187,406.4122408123818,1253.2601620562334,7,0.95
21537,4338.71,0.00022084874328607207,0.7924131817287078,A,0.8222222222222222,2.378504561823938,RED RETROSPOT PUDDING BOWL,4.25,10.350951305259889,16.106506860815443,118.83970639897029,7,0.95
22611,4338.63,0.00022084467113110828,0.7926340263998389,A,0.6444444444444445,5.0515368642976375,VINTAGE UNION JACK SHOPPING BAG,4.833333333333333,21.983650121307,26.494761232418114,98.65765724632494,7,0.95
84997b,4322.57,0.00022002718602213018,0.793074777110382,A,1.5222222222222221,2.918248248437095,CHILDRENS CUTLERY RETROSPOT RED ,8.758387096774193,12.699847627396853,23.355403182952408,112.63889749554288,7,0.95
21899,4322.47,0.0002200220958284255,0.7932947992062105,A,4.888888888888889,8.504174719178868,GARAGE KEY FOB,0.9523404255319149,37.00909379048673,71.23131601270896,612.167689535482,7,0.95
22892,4322.06,0.00022000122603423614,0.7935148004322448,A,5.288888888888889,11.738109297350372,SET OF SALT AND PEPPER TOADSTOOLS,1.2445714285714287,51.08276843476821,88.10499065699042,556.9724814268923,7,0.95
22425,4321.52,0.00021997373898823065,0.793734774171233,A,1.1222222222222222,3.1966224459151245,ENAMEL COLANDER CREAM,6.1675,13.911296959462156,21.76685251501771,115.25141951225652,7,0.95
21913,4302.48,0.00021900456610685184,0.7939537787373399,A,1.1111111111111112,3.9481203529005615,VINTAGE SEASIDE JIGSAW PUZZLES,4.606153846153846,17.18172089139943,24.959498669177208,132.70001002031938,7,0.95
47580,4298.6,0.00021880706659110875,0.7941725858039309,A,0.5777777777777777,1.8913709183069523,TEA TIME DES TEA COSY,3.001875,8.231007242873268,12.275451687317712,118.53471099509238,7,0.95
21012,4293.7,0.00021855764709957743,0.7946097514910476,A,4.911111111111111,10.347994378347959,ANTIQUE ALL GLASS CANDLESTICK,2.2022500000000003,45.03316396216835,79.41094173994614,403.4762731727013,7,0.95
23050,4286.55,0.00021819369824968994,0.7948279451892974,A,0.7444444444444445,2.3407553914215677,RECYCLED ACAPULCO MAT GREEN,9.461851851851852,10.186671685653334,15.397782796764446,75.7860906111468,7,0.95
84969,4279.93,0.00021785672742643744,0.7950458019167238,A,1.2777777777777777,3.4769967174041887,BOX OF 6 ASSORTED COLOUR TEASPOONS,6.09,15.131450360894162,24.075894805338606,123.76004232048713,7,0.95
23237,4274.39,0.00021757473069519595,0.7952633766474191,A,4.7,8.327264456790918,SET OF 4 KNICK KNACK TINS LEAF,4.311388888888889,36.239202682952254,69.13920268295226,282.09913855588206,7,0.95
21245,4268.36,0.00021726779201480128,0.7954806444394338,A,2.7333333333333334,10.720489209401261,GREEN POLKADOT PLATE ,1.8724,46.65421439847152,65.78754773180485,326.4437909838939,7,0.95
22723,4262.820000000001,0.00021698579528355982,0.7959147392126886,A,2.2111111111111112,6.576886200837402,SET OF 6 HERB TINS SKETCHBOOK,4.225,28.62177769081061,44.09955546858839,195.45795783425234,7,0.95
72802B,4258.97,0.00021678982282592805,0.7961315290355145,A,8.233333333333333,36.14447860093341,OCEAN SCENT CANDLE IN JEWELLED BOX,3.1875,157.29620365553188,214.9295369888652,434.2343573741983,7,0.95
22530,4257.09,0.00021669412718427933,0.7963482231626988,A,19.7,39.78873374880549,MAGIC DRAWING SLATE DOLLY GIRL ,0.4610891089108911,173.15554157104975,311.05554157104973,1766.0464052562645,7,0.95
20665,4256.34,0.00021665595073149392,0.7965648791134303,A,0.4222222222222222,1.2380789579719218,RED RETROSPOT PURSE ,5.121764705882353,5.387963181456738,8.343518737012293,77.57506749312842,7,0.95
22312,4254.05,0.0002165393852956558,0.7967814184987261,A,3.0444444444444443,7.217126407390058,OFFICE MUG WARMER POLKADOT,3.541754385964912,31.408022168985646,52.719133280096756,250.49913846947962,7,0.95
22285,4248.01,0.0002162319375958907,0.7969976504363219,A,1.3333333333333333,5.792715732327589,HANGING HEN ON NEST DECORATION,1.9233333333333331,25.2091668996236,34.54250023295693,224.95907580838235,7,0.95
22744,4245.17,0.00021608737609467665,0.7972137378124166,A,4.433333333333334,16.395832803896646,MAKE YOUR OWN MONSOON CARD KIT,2.7256521739130437,71.3525925853908,102.38592591872413,344.5810628801646,7,0.95
21556,4244.41,0.00021604869062252075,0.7974297865030391,A,0.05555555555555555,0.27329719724997426,CERAMIC STRAWBERRY MONEY BOX,2.55,1.1893548686024722,1.578243757491361,39.87999427476287,7,0.95
20982,4243.8,0.000216017640440922,0.7976458041434801,A,13.433333333333334,20.611242886670695,12 PENCILS TALL TUBE SKULLS,1.007083333333333,89.6975246064737,183.73085793980704,986.7806424980029,7,0.95
22497,4239.07,0.00021577687427868869,0.7978615810177587,A,0.34444444444444444,1.1071596403120023,SET OF 2 TINS VINTAGE BATHROOM ,4.519333333333333,4.818218853963626,7.2293299650747365,74.59055435533536,7,0.95
21068,4224.63,0.00021504185030772708,0.7980766228680666,A,8.477777777777778,46.07197937956016,VINTAGE BILLBOARD LOVE/HATE MUG,1.5991071428571428,200.499432605278,259.84387704972244,622.1049582411158,7,0.95
21355,4218.05,0.0002147069155619565,0.7982913297836285,A,0.32222222222222224,0.9168518331500555,TOAST ITS - I LOVE YOU ,1.25,3.9900233244862617,6.245578880041817,137.17790557439554,7,0.95
23089,4215.78,0.0002145913681648593,0.7985059211517934,A,13.566666666666666,30.719899450066926,GLASS BON BON JAR,2.5934375,133.68912064069457,228.65578730736124,617.9596438118641,7,0.95
72807A,4213.54,0.0002144773478258736,0.7987203984996192,A,1.2222222222222223,6.142344427149002,SET/3 ROSE CANDLE IN JEWELLED BOX,5.41,26.730706800410175,35.28626235596573,128.42154348941511,7,0.95
22600,4209.9,0.00021429206477502176,0.7989346905643943,A,14.022222222222222,15.385402733888723,CHRISTMAS RETROSPOT STAR WOOD,1.0102739726027397,66.95532859864358,165.11088415419914,1006.584574046363,7,0.95
22797,4205.5599999999995,0.00021407115036823688,0.7991487617147625,A,0.36666666666666664,1.2688577540449522,CHEST OF DRAWERS GINGHAM HEART ,17.599473684210526,5.521908612758392,8.088575279425058,38.99844630442494,7,0.95
84950,4199.27,0.00021375097718421003,0.7993625126919467,A,6.533333333333333,12.087826750725522,ASSORTED COLOUR T-LIGHT HOLDER,0.7935,52.604694601565136,98.33802793489846,775.2742737495629,7,0.95
23144,4197.83,0.00021367767839486202,0.7995761903703416,A,21.4,37.322855672570874,ZINC T-LIGHT HOLDER STARS SMALL,0.9354901960784314,162.42435177159047,312.2243517715905,1292.256414229535,7,0.95
23012,4197.110000000001,0.00021364102900018808,0.7997898313993417,A,7.9222222222222225,9.013850796016067,GLASS APOTHECARY BOTTLE PERFUME,4.626049382716049,39.227139674221405,94.68269522977695,353.57358174515,7,0.95
22851,4193.679999999999,0.0002134664353561161,0.8000032978346978,B,5.322222222222222,12.747834480829178,SET 20 NAPKINS FAIRY CAKES DESIGN ,1.0695945945945944,55.47696484441016,92.73252039996572,602.696032170859,7,0.95
21470,4190.93,0.00021332645502923633,0.8002166242897271,B,0.6777777777777778,1.5551189863571195,FLOWER VINE RAFFIA FOOD COVER,4.615666666666667,6.7676813238162685,11.512125768260713,103.53516360536653,7,0.95
21707,4184.95,0.00021302206144569404,0.8008559902864733,B,0.5444444444444444,1.175311884008393,FOLDING UMBRELLA BLACKBLUE POLKADOT,5.886538461538462,5.114808806813908,8.925919917925018,82.16904176594801,7,0.95
23110,4147.18,0.0002110994952834212,0.801912881966946,B,2.9444444444444446,5.298555591670686,PARISIENNE KEY CABINET ,6.7940404040404045,23.058644409552123,43.66975552066324,177.86850289878865,7,0.95
23486,4145.47,0.00021101245297107046,0.8021238944199172,B,3.0555555555555554,15.965491335384794,ANTIQUE HEART SHELF UNIT,17.8127027027027,69.4798008923682,90.86868978125709,111.90296981315694,7,0.95
70006,4139.56,0.00021071162252312152,0.802545405216295,B,2.888888888888889,6.967295736262614,LOVE HEART POCKET WARMER,1.7122857142857142,30.320790656838565,50.54301287906078,350.9447360495755,7,0.95
23306,4123.38,0.00020988802918169773,0.8027552932454768,B,6.777777777777778,18.65879463641611,SET OF 36 DOILIES PANTRY DESIGN,1.9785393258426967,81.20071653269501,128.64516097713945,500.0722431892481,7,0.95
23255,4097.22,0.0002085564345085429,0.8029638496799854,B,4.455555555555556,12.758579780864773,CHILDRENS CUTLERY CIRCUS PARADE,4.635862068965517,55.52372703238913,86.71261592127803,264.8787441749021,7,0.95
22125,4089.09,0.00020814260176034912,0.8031719922817457,B,0.13333333333333333,0.9333333333333333,UNION JACK HOT WATER BOTTLE ,9.45,4.061748730681791,4.995082064015125,32.093338301206636,7,0.95
